num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
8134	イヴァン が 1 ヶ月間 以上 かけて ニュース を 作成 した 。 イヴァン は 4 月 に その ニュース を 作成 し 始めた 。	イヴァン は 6 月 まで に その ニュース を 作成 し 終えた 。	neutral	83	月	short	2区間比較（以上/以内+区間計算）
8135	パット が 1 ヶ月間 以上 かけて 下拵え を 始めた 。 パット は 10 月 に その 下拵え を 始め 始めた 。	パット は 9 月 まで に その 下拵え を 始め 終えた 。	contradiction	83	月	short	2区間比較（以上/以内+区間計算）
8136	キャロル が 2 ヶ月間 以上 かけて 頭 を 出した 。 キャロル は 1 月 に その 頭 を 出し 始めた 。	キャロル は 3 月 まで に その 頭 を 出し 終えた 。	neutral	83	月	short	2区間比較（以上/以内+区間計算）
8137	マロリー が 1 ヶ月間 以上 かけて 権限 を 得た 。 マロリー は 5 月 に その 権限 を 得 始めた 。	マロリー は 7 月 まで に その 権限 を 得 終えた 。	neutral	83	月	short	2区間比較（以上/以内+区間計算）
8138	トレント が 2 ヶ月間 以上 かけて 祈り を 申し上げた 。 トレント は 4 月 に その 祈り を 申し上げ 始めた 。	トレント は 2 月 まで に その 祈り を 申し上げ 終えた 。	contradiction	83	月	short	2区間比較（以上/以内+区間計算）
8139	ウォルター が 2 ヶ月間 以上 かけて 講演 を した 。 ウォルター は 8 月 に その 講演 を し 始めた 。	ウォルター は 6 月 まで に その 講演 を し 終えた 。	contradiction	83	月	short	2区間比較（以上/以内+区間計算）
8140	アイザック が 1 ヶ月間 以上 かけて 由紀夫 賞 を 受賞 した 。 アイザック は 6 月 に その 由紀夫 賞 を 受賞 し 始めた 。	アイザック は 9 月 まで に その 由紀夫 賞 を 受賞 し 終えた 。	neutral	83	月	short	2区間比較（以上/以内+区間計算）
8141	マチルダ が 8 ヶ月間 以上 かけて 考え 方 を 教えた 。 マチルダ は 10 月 11 日 に その 考え 方 を 教え 始めた 。	マチルダ は 3 月 21 日 まで に その 考え 方 を 教え 終えた 。	contradiction	83	月日	random	2区間比較（以上/以内+区間計算）
8142	ビクター が 9 ヶ月間 以上 かけて 内容 を 伺った 。 ビクター は 12 月 7 日 に その 内容 を 伺い 始めた 。	ビクター は 1 月 16 日 まで に その 内容 を 伺い 終えた 。	contradiction	83	月日	random	2区間比較（以上/以内+区間計算）
8143	デイヴ が 5 ヶ月間 以上 かけて 目 を 覚ました 。 デイヴ は 8 月 17 日 に その 目 を 覚まし 始めた 。	デイヴ は 11 月 20 日 まで に その 目 を 覚まし 終えた 。	contradiction	83	月日	random	2区間比較（以上/以内+区間計算）
8144	マーヴィン が 1 ヶ月間 以上 かけて 端末 を 発表 した 。 マーヴィン は 3 月 30 日 に その 端末 を 発表 し 始めた 。	マーヴィン は 11 月 20 日 まで に その 端末 を 発表 し 終えた 。	neutral	83	月日	random	2区間比較（以上/以内+区間計算）
8145	イブ が 8 ヶ月間 以上 かけて 自営 業 を 継いだ 。 イブ は 12 月 11 日 に その 自営 業 を 継ぎ 始めた 。	イブ は 5 月 26 日 まで に その 自営 業 を 継ぎ 終えた 。	contradiction	83	月日	random	2区間比較（以上/以内+区間計算）
8146	デイヴ が 3 ヶ月間 以上 かけて 飛球 を 放った 。 デイヴ は 5 月 31 日 に その 飛球 を 放ち 始めた 。	デイヴ は 2 月 23 日 まで に その 飛球 を 放ち 終えた 。	contradiction	83	月日	random	2区間比較（以上/以内+区間計算）
8147	マロリー が 6 ヶ月間 以上 かけて 機関 を 決定 した 。 マロリー は 1 月 8 日 に その 機関 を 決定 し 始めた 。	マロリー は 12 月 13 日 まで に その 機関 を 決定 し 終えた 。	neutral	83	月日	random	2区間比較（以上/以内+区間計算）
8148	キャロル が 8 ヶ月間 以上 かけて 記録 を 樹立 した 。 キャロル は 6 月 5 日 に その 記録 を 樹立 し 始めた 。	キャロル は 2 月 6 日 まで に その 記録 を 樹立 し 終えた 。	contradiction	83	月日	random	2区間比較（以上/以内+区間計算）
8149	ゾーイ が 1 ヶ月間 以上 かけて 灯籠 を 流した 。 ゾーイ は 10 月 10 日 に その 灯籠 を 流し 始めた 。	ゾーイ は 1 月 21 日 まで に その 灯籠 を 流し 終えた 。	contradiction	83	月日	random	2区間比較（以上/以内+区間計算）
8150	トルーディー が 5 ヶ月間 以上 かけて 運送 業 を 始めた 。 トルーディー は 4 月 14 日 に その 運送 業 を 始め 始めた 。	トルーディー は 7 月 26 日 まで に その 運送 業 を 始め 終えた 。	contradiction	83	月日	random	2区間比較（以上/以内+区間計算）
8151	オスカー が 4 ヶ月間 以上 かけて 死体 を 診た 。 オスカー は 4 月 30 日 に その 死体 を 診 始めた 。	オスカー は 7 月 29 日 まで に その 死体 を 診 終えた 。	contradiction	83	月日	random	2区間比較（以上/以内+区間計算）
8152	ボブ が 1 ヶ月間 以上 かけて 申込 を 行った 。 ボブ は 4 月 19 日 に その 申込 を 行い 始めた 。	ボブ は 6 月 13 日 まで に その 申込 を 行い 終えた 。	neutral	83	月日	random	2区間比較（以上/以内+区間計算）
8153	トレント が 2 ヶ月間 以上 かけて 態度 を 変えた 。 トレント は 2 月 1 日 に その 態度 を 変え 始めた 。	トレント は 6 月 13 日 まで に その 態度 を 変え 終えた 。	neutral	83	月日	random	2区間比較（以上/以内+区間計算）
8154	イブ が 7 ヶ月間 以上 かけて 質問 を 案内 した 。 イブ は 8 月 13 日 に その 質問 を 案内 し 始めた 。	イブ は 2 月 8 日 まで に その 質問 を 案内 し 終えた 。	contradiction	83	月日	random	2区間比較（以上/以内+区間計算）
8155	マチルダ が 1 ヶ月間 以上 かけて 葉書き を 送った 。 マチルダ は 4 月 7 日 に その 葉書き を 送り 始めた 。	マチルダ は 5 月 9 日 まで に その 葉書き を 送り 終えた 。	neutral	83	月日	random	2区間比較（以上/以内+区間計算）
8156	ボブ が 2 ヶ月間 以上 かけて ヒント を 発信 した 。 ボブ は 2 月 12 日 に その ヒント を 発信 し 始めた 。	ボブ は 8 月 21 日 まで に その ヒント を 発信 し 終えた 。	neutral	83	月日	random	2区間比較（以上/以内+区間計算）
8157	トレント が 4 ヶ月間 以上 かけて めちゃくちゃ 気 を 使った 。 トレント は 1 月 9 日 に その めちゃくちゃ 気 を 使い 始めた 。	トレント は 12 月 15 日 まで に その めちゃくちゃ 気 を 使い 終えた 。	neutral	83	月日	random	2区間比較（以上/以内+区間計算）
8158	マロリー が 2 ヶ月間 以上 かけて 差損 を 被った 。 マロリー は 8 月 31 日 に その 差損 を 被り 始めた 。	マロリー は 11 月 5 日 まで に その 差損 を 被り 終えた 。	neutral	83	月日	random	2区間比較（以上/以内+区間計算）
8159	ジャスティン が 2 ヶ月間 以上 かけて 片足 を 伸ばした 。 ジャスティン は 6 月 30 日 に その 片足 を 伸ばし 始めた 。	ジャスティン は 12 月 18 日 まで に その 片足 を 伸ばし 終えた 。	neutral	83	月日	random	2区間比較（以上/以内+区間計算）
8160	プロッド が 4 ヶ月間 以上 かけて 小物 を 作成 した 。 プロッド は 2 月 6 日 に その 小物 を 作成 し 始めた 。	プロッド は 11 月 8 日 まで に その 小物 を 作成 し 終えた 。	neutral	83	月日	random	2区間比較（以上/以内+区間計算）
8161	ジャスティン が 2 ヶ月間 以上 かけて 目 を 覚ました 。 ジャスティン は 5 月 15 日 に その 目 を 覚まし 始めた 。	ジャスティン は 5 月 8 日 まで に その 目 を 覚まし 終えた 。	contradiction	83	月日	short	2区間比較（以上/以内+区間計算）
8162	ウォルター が 2 ヶ月間 以上 かけて 改定 幅 を 発表 した 。 ウォルター は 5 月 17 日 に その 改定 幅 を 発表 し 始めた 。	ウォルター は 5 月 12 日 まで に その 改定 幅 を 発表 し 終えた 。	contradiction	83	月日	short	2区間比較（以上/以内+区間計算）
8163	マーヴィン が 1 ヶ月間 以上 かけて ビッコ を 挽いた 。 マーヴィン は 6 月 12 日 に その ビッコ を 挽き 始めた 。	マーヴィン は 6 月 18 日 まで に その ビッコ を 挽き 終えた 。	contradiction	83	月日	short	2区間比較（以上/以内+区間計算）
8164	ジャスティン が 2 ヶ月間 以上 かけて 全文 を 読んだ 。 ジャスティン は 11 月 18 日 に その 全文 を 読み 始めた 。	ジャスティン は 11 月 11 日 まで に その 全文 を 読み 終えた 。	contradiction	83	月日	short	2区間比較（以上/以内+区間計算）
8165	スティーブ が 1 ヶ月間 以上 かけて 自信 感 を 現した 。 スティーブ は 11 月 17 日 に その 自信 感 を 現し 始めた 。	スティーブ は 11 月 16 日 まで に その 自信 感 を 現し 終えた 。	contradiction	83	月日	short	2区間比較（以上/以内+区間計算）
8166	キャロル が 2 ヶ月間 以上 かけて 決勝 を 争った 。 キャロル は 4 月 10 日 に その 決勝 を 争い 始めた 。	キャロル は 4 月 9 日 まで に その 決勝 を 争い 終えた 。	contradiction	83	月日	short	2区間比較（以上/以内+区間計算）
8167	ビクター が 1 ヶ月間 以上 かけて 患者 を 訪問 した 。 ビクター は 6 月 7 日 に その 患者 を 訪問 し 始めた 。	ビクター は 6 月 10 日 まで に その 患者 を 訪問 し 終えた 。	contradiction	83	月日	short	2区間比較（以上/以内+区間計算）
8168	アイザック が 2 ヶ月間 以上 かけて 病院 を 継いだ 。 アイザック は 6 月 11 日 に その 病院 を 継ぎ 始めた 。	アイザック は 6 月 12 日 まで に その 病院 を 継ぎ 終えた 。	contradiction	83	月日	short	2区間比較（以上/以内+区間計算）
8169	キャロル が 2 ヶ月間 以上 かけて 身柄 を 引き取った 。 キャロル は 10 月 7 日 に その 身柄 を 引き取り 始めた 。	キャロル は 10 月 8 日 まで に その 身柄 を 引き取り 終えた 。	contradiction	83	月日	short	2区間比較（以上/以内+区間計算）
8170	プロッド が 1 ヶ月間 以上 かけて 自習 を 行った 。 プロッド は 10 月 8 日 に その 自習 を 行い 始めた 。	プロッド は 10 月 10 日 まで に その 自習 を 行い 終えた 。	contradiction	83	月日	short	2区間比較（以上/以内+区間計算）
8171	マーヴィン が 7 ヶ月間 以上 かけて 後ろ姿 を 診た 。 マーヴィン は 2 月 14 日 17 時 に その 後ろ姿 を 診 始めた 。	マーヴィン は 7 月 13 日 8 時 まで に その 後ろ姿 を 診 終えた 。	contradiction	83	月日時	random	2区間比較（以上/以内+区間計算）
8172	ジャスティン が 1 ヶ月間 以上 かけて 気持ち を 述べた 。 ジャスティン は 8 月 8 日 11 時 に その 気持ち を 述べ 始めた 。	ジャスティン は 5 月 19 日 1 時 まで に その 気持ち を 述べ 終えた 。	contradiction	83	月日時	random	2区間比較（以上/以内+区間計算）
8173	マーヴィン が 7 ヶ月間 以上 かけて 存在 感 を 現した 。 マーヴィン は 4 月 12 日 6 時 に その 存在 感 を 現し 始めた 。	マーヴィン は 1 月 27 日 11 時 まで に その 存在 感 を 現し 終えた 。	contradiction	83	月日時	random	2区間比較（以上/以内+区間計算）
8174	トルーディー が 4 ヶ月間 以上 かけて 亡命 を 果たした 。 トルーディー は 4 月 30 日 3 時 に その 亡命 を 果たし 始めた 。	トルーディー は 8 月 30 日 19 時 まで に その 亡命 を 果たし 終えた 。	neutral	83	月日時	random	2区間比較（以上/以内+区間計算）
8175	ボブ が 5 ヶ月間 以上 かけて 悪足掻き を 始めた 。 ボブ は 1 月 1 日 13 時 に その 悪足掻き を 始め 始めた 。	ボブ は 4 月 7 日 11 時 まで に その 悪足掻き を 始め 終えた 。	contradiction	83	月日時	random	2区間比較（以上/以内+区間計算）
8176	ジャスティン が 5 ヶ月間 以上 かけて 知識 を 発信 した 。 ジャスティン は 11 月 23 日 10 時 に その 知識 を 発信 し 始めた 。	ジャスティン は 10 月 1 日 21 時 まで に その 知識 を 発信 し 終えた 。	contradiction	83	月日時	random	2区間比較（以上/以内+区間計算）
8177	ビクター が 7 ヶ月間 以上 かけて 承認 を 決めた 。 ビクター は 1 月 23 日 8 時 に その 承認 を 決め 始めた 。	ビクター は 9 月 10 日 7 時 まで に その 承認 を 決め 終えた 。	neutral	83	月日時	random	2区間比較（以上/以内+区間計算）
8178	トルーディー が 4 ヶ月間 以上 かけて 裁量 権 を 持った 。 トルーディー は 10 月 3 日 3 時 に その 裁量 権 を 持ち 始めた 。	トルーディー は 1 月 30 日 14 時 まで に その 裁量 権 を 持ち 終えた 。	contradiction	83	月日時	random	2区間比較（以上/以内+区間計算）
8179	アイザック が 3 ヶ月間 以上 かけて 授賞 式 を 開いた 。 アイザック は 4 月 24 日 20 時 に その 授賞 式 を 開き 始めた 。	アイザック は 8 月 3 日 12 時 まで に その 授賞 式 を 開き 終えた 。	neutral	83	月日時	random	2区間比較（以上/以内+区間計算）
8180	マーヴィン が 1 ヶ月間 以上 かけて 履歴 を 提出 した 。 マーヴィン は 9 月 6 日 6 時 に その 履歴 を 提出 し 始めた 。	マーヴィン は 12 月 16 日 16 時 まで に その 履歴 を 提出 し 終えた 。	neutral	83	月日時	random	2区間比較（以上/以内+区間計算）
8181	トレント が 7 ヶ月間 以上 かけて 下宿 を 始めた 。 トレント は 6 月 18 日 5 時 に その 下宿 を 始め 始めた 。	トレント は 7 月 29 日 8 時 まで に その 下宿 を 始め 終えた 。	contradiction	83	月日時	random	2区間比較（以上/以内+区間計算）
8182	トルーディー が 4 ヶ月間 以上 かけて ジュエリ を 贈った 。 トルーディー は 12 月 11 日 2 時 に その ジュエリ を 贈り 始めた 。	トルーディー は 3 月 2 日 5 時 まで に その ジュエリ を 贈り 終えた 。	contradiction	83	月日時	random	2区間比較（以上/以内+区間計算）
8183	チャーリー が 7 ヶ月間 以上 かけて 我が国 を 訪れた 。 チャーリー は 3 月 22 日 18 時 に その 我が国 を 訪れ 始めた 。	チャーリー は 3 月 25 日 15 時 まで に その 我が国 を 訪れ 終えた 。	contradiction	83	月日時	random	2区間比較（以上/以内+区間計算）
8184	ペギー が 6 ヶ月間 以上 かけて アンジェリーク を 抱き締めた 。 ペギー は 4 月 2 日 5 時 に その アンジェリーク を 抱き締め 始めた 。	ペギー は 11 月 12 日 4 時 まで に その アンジェリーク を 抱き締め 終えた 。	neutral	83	月日時	random	2区間比較（以上/以内+区間計算）
8185	プロッド が 1 ヶ月間 以上 かけて 体 を 下げた 。 プロッド は 11 月 8 日 5 時 に その 体 を 下げ 始めた 。	プロッド は 2 月 18 日 3 時 まで に その 体 を 下げ 終えた 。	contradiction	83	月日時	random	2区間比較（以上/以内+区間計算）
8186	デイヴ が 1 ヶ月間 以上 かけて 事件 を 認めた 。 デイヴ は 10 月 9 日 8 時 に その 事件 を 認め 始めた 。	デイヴ は 11 月 21 日 22 時 まで に その 事件 を 認め 終えた 。	neutral	83	月日時	random	2区間比較（以上/以内+区間計算）
8187	マーヴィン が 5 ヶ月間 以上 かけて 執務 室 を 訪れた 。 マーヴィン は 3 月 28 日 5 時 に その 執務 室 を 訪れ 始めた 。	マーヴィン は 12 月 21 日 3 時 まで に その 執務 室 を 訪れ 終えた 。	neutral	83	月日時	random	2区間比較（以上/以内+区間計算）
8188	ビクター が 4 ヶ月間 以上 かけて 鏡 を 向けた 。 ビクター は 2 月 16 日 13 時 に その 鏡 を 向け 始めた 。	ビクター は 12 月 18 日 17 時 まで に その 鏡 を 向け 終えた 。	neutral	83	月日時	random	2区間比較（以上/以内+区間計算）
8189	マーヴィン が 3 ヶ月間 以上 かけて 出場 を 争った 。 マーヴィン は 6 月 2 日 7 時 に その 出場 を 争い 始めた 。	マーヴィン は 10 月 5 日 19 時 まで に その 出場 を 争い 終えた 。	neutral	83	月日時	random	2区間比較（以上/以内+区間計算）
8190	トルーディー が 4 ヶ月間 以上 かけて 会社 を 引き継いだ 。 トルーディー は 1 月 29 日 2 時 に その 会社 を 引き継ぎ 始めた 。	トルーディー は 9 月 9 日 11 時 まで に その 会社 を 引き継ぎ 終えた 。	neutral	83	月日時	random	2区間比較（以上/以内+区間計算）
8191	キャロル が 2 ヶ月間 以上 かけて 自営 業 を 継いだ 。 キャロル は 1 月 27 日 8 時 に その 自営 業 を 継ぎ 始めた 。	キャロル は 1 月 27 日 5 時 まで に その 自営 業 を 継ぎ 終えた 。	contradiction	83	月日時	short	2区間比較（以上/以内+区間計算）
8192	ウォルター が 2 ヶ月間 以上 かけて 職員 を 迎えた 。 ウォルター は 4 月 20 日 13 時 に その 職員 を 迎え 始めた 。	ウォルター は 4 月 20 日 9 時 まで に その 職員 を 迎え 終えた 。	contradiction	83	月日時	short	2区間比較（以上/以内+区間計算）
8193	イブ が 2 ヶ月間 以上 かけて 議会 を 変えた 。 イブ は 4 月 22 日 11 時 に その 議会 を 変え 始めた 。	イブ は 4 月 22 日 7 時 まで に その 議会 を 変え 終えた 。	contradiction	83	月日時	short	2区間比較（以上/以内+区間計算）
8194	デイヴ が 2 ヶ月間 以上 かけて 依頼 を 待った 。 デイヴ は 6 月 5 日 18 時 に その 依頼 を 待ち 始めた 。	デイヴ は 6 月 5 日 14 時 まで に その 依頼 を 待ち 終えた 。	contradiction	83	月日時	short	2区間比較（以上/以内+区間計算）
8195	ボブ が 2 ヶ月間 以上 かけて 作曲 を 歌った 。 ボブ は 4 月 9 日 9 時 に その 作曲 を 歌い 始めた 。	ボブ は 4 月 9 日 2 時 まで に その 作曲 を 歌い 終えた 。	contradiction	83	月日時	short	2区間比較（以上/以内+区間計算）
8196	マチルダ が 1 ヶ月間 以上 かけて ルーム を 案内 した 。 マチルダ は 2 月 17 日 7 時 に その ルーム を 案内 し 始めた 。	マチルダ は 2 月 17 日 6 時 まで に その ルーム を 案内 し 終えた 。	contradiction	83	月日時	short	2区間比較（以上/以内+区間計算）
8197	アリス が 2 ヶ月間 以上 かけて 調味料 を 造った 。 アリス は 6 月 23 日 8 時 に その 調味料 を 造り 始めた 。	アリス は 6 月 23 日 2 時 まで に その 調味料 を 造り 終えた 。	contradiction	83	月日時	short	2区間比較（以上/以内+区間計算）
8198	ジャスティン が 2 ヶ月間 以上 かけて やりがい を 持った 。 ジャスティン は 11 月 2 日 19 時 に その やりがい を 持ち 始めた 。	ジャスティン は 11 月 2 日 18 時 まで に その やりがい を 持ち 終えた 。	contradiction	83	月日時	short	2区間比較（以上/以内+区間計算）
8199	オスカー が 1 ヶ月間 以上 かけて 女 を 許した 。 オスカー は 12 月 7 日 12 時 に その 女 を 許し 始めた 。	オスカー は 12 月 7 日 7 時 まで に その 女 を 許し 終えた 。	contradiction	83	月日時	short	2区間比較（以上/以内+区間計算）
8200	デイヴ が 2 ヶ月間 以上 かけて 伝言 を 書いた 。 デイヴ は 8 月 17 日 7 時 に その 伝言 を 書き 始めた 。	デイヴ は 8 月 17 日 6 時 まで に その 伝言 を 書き 終えた 。	contradiction	83	月日時	short	2区間比較（以上/以内+区間計算）
8201	イヴァン が 6 日間 以上 かけて 生活 を 行った 。 イヴァン は 2 日 に その 生活 を 行い 始めた 。	イヴァン は 17 日 まで に その 生活 を 行い 終えた 。	neutral	83	日	random	2区間比較（以上/以内+区間計算）
8202	キャロル が 5 日間 以上 かけて 活動 を 始めた 。 キャロル は 15 日 に その 活動 を 始め 始めた 。	キャロル は 31 日 まで に その 活動 を 始め 終えた 。	neutral	83	日	random	2区間比較（以上/以内+区間計算）
8203	マーヴィン が 4 日間 以上 かけて 内祝い を 贈った 。 マーヴィン は 31 日 に その 内祝い を 贈り 始めた 。	マーヴィン は 30 日 まで に その 内祝い を 贈り 終えた 。	contradiction	83	日	random	2区間比較（以上/以内+区間計算）
8204	ビクター が 8 日間 以上 かけて 関係 を 深めた 。 ビクター は 30 日 に その 関係 を 深め 始めた 。	ビクター は 25 日 まで に その 関係 を 深め 終えた 。	contradiction	83	日	random	2区間比較（以上/以内+区間計算）
8205	マーヴィン が 8 日間 以上 かけて 身内 を 守った 。 マーヴィン は 31 日 に その 身内 を 守り 始めた 。	マーヴィン は 27 日 まで に その 身内 を 守り 終えた 。	contradiction	83	日	random	2区間比較（以上/以内+区間計算）
8206	オスカー が 3 日間 以上 かけて 利益 を 被った 。 オスカー は 5 日 に その 利益 を 被り 始めた 。	オスカー は 30 日 まで に その 利益 を 被り 終えた 。	neutral	83	日	random	2区間比較（以上/以内+区間計算）
8207	スティーブ が 7 日間 以上 かけて 祈願 を 致した 。 スティーブ は 28 日 に その 祈願 を 致し 始めた 。	スティーブ は 2 日 まで に その 祈願 を 致し 終えた 。	contradiction	83	日	random	2区間比較（以上/以内+区間計算）
8208	トレント が 8 日間 以上 かけて 表情 を 表した 。 トレント は 30 日 に その 表情 を 表し 始めた 。	トレント は 1 日 まで に その 表情 を 表し 終えた 。	contradiction	83	日	random	2区間比較（以上/以内+区間計算）
8209	イブ が 1 日間 以上 かけて 権限 を 持った 。 イブ は 3 日 に その 権限 を 持ち 始めた 。	イブ は 22 日 まで に その 権限 を 持ち 終えた 。	neutral	83	日	random	2区間比較（以上/以内+区間計算）
8210	アイザック が 7 日間 以上 かけて 断り を 申し上げた 。 アイザック は 17 日 に その 断り を 申し上げ 始めた 。	アイザック は 2 日 まで に その 断り を 申し上げ 終えた 。	contradiction	83	日	random	2区間比較（以上/以内+区間計算）
8211	ウォルター が 2 日間 以上 かけて 拡大 を 始めた 。 ウォルター は 23 日 に その 拡大 を 始め 始めた 。	ウォルター は 22 日 まで に その 拡大 を 始め 終えた 。	contradiction	83	日	random	2区間比較（以上/以内+区間計算）
8212	トレント が 8 日間 以上 かけて スライダ を 投げた 。 トレント は 24 日 に その スライダ を 投げ 始めた 。	トレント は 12 日 まで に その スライダ を 投げ 終えた 。	contradiction	83	日	random	2区間比較（以上/以内+区間計算）
8213	トルーディー が 6 日間 以上 かけて 気 を 使った 。 トルーディー は 16 日 に その 気 を 使い 始めた 。	トルーディー は 5 日 まで に その 気 を 使い 終えた 。	contradiction	83	日	random	2区間比較（以上/以内+区間計算）
8214	アイザック が 6 日間 以上 かけて 指示 を 出した 。 アイザック は 17 日 に その 指示 を 出し 始めた 。	アイザック は 25 日 まで に その 指示 を 出し 終えた 。	neutral	83	日	random	2区間比較（以上/以内+区間計算）
8215	ビクター が 1 日間 以上 かけて 出馬 を 決めた 。 ビクター は 17 日 に その 出馬 を 決め 始めた 。	ビクター は 12 日 まで に その 出馬 を 決め 終えた 。	contradiction	83	日	random	2区間比較（以上/以内+区間計算）
8216	イヴァン が 7 日間 以上 かけて 更新 を 受けた 。 イヴァン は 1 日 に その 更新 を 受け 始めた 。	イヴァン は 22 日 まで に その 更新 を 受け 終えた 。	neutral	83	日	random	2区間比較（以上/以内+区間計算）
8217	パット が 1 日間 以上 かけて 議会 を 訪問 した 。 パット は 7 日 に その 議会 を 訪問 し 始めた 。	パット は 18 日 まで に その 議会 を 訪問 し 終えた 。	neutral	83	日	random	2区間比較（以上/以内+区間計算）
8218	トレント が 7 日間 以上 かけて 本当 気 を 使った 。 トレント は 16 日 に その 本当 気 を 使い 始めた 。	トレント は 23 日 まで に その 本当 気 を 使い 終えた 。	neutral	83	日	random	2区間比較（以上/以内+区間計算）
8219	ウォルター が 3 日間 以上 かけて トイレトレ を 始めた 。 ウォルター は 3 日 に その トイレトレ を 始め 始めた 。	ウォルター は 20 日 まで に その トイレトレ を 始め 終えた 。	neutral	83	日	random	2区間比較（以上/以内+区間計算）
8220	マレット が 5 日間 以上 かけて 歩 を 進めた 。 マレット は 14 日 に その 歩 を 進め 始めた 。	マレット は 27 日 まで に その 歩 を 進め 終えた 。	neutral	83	日	random	2区間比較（以上/以内+区間計算）
8221	オスカー が 2 日間 以上 かけて 英国 を 訪問 した 。 オスカー は 4 日 に その 英国 を 訪問 し 始めた 。	オスカー は 2 日 まで に その 英国 を 訪問 し 終えた 。	contradiction	83	日	short	2区間比較（以上/以内+区間計算）
8222	キャロル が 2 日間 以上 かけて パネル を 開けた 。 キャロル は 13 日 に その パネル を 開け 始めた 。	キャロル は 4 日 まで に その パネル を 開け 終えた 。	contradiction	83	日	short	2区間比較（以上/以内+区間計算）
8223	アイザック が 2 日間 以上 かけて 目 を 見張った 。 アイザック は 22 日 に その 目 を 見張り 始めた 。	アイザック は 23 日 まで に その 目 を 見張り 終えた 。	contradiction	83	日	short	2区間比較（以上/以内+区間計算）
8224	アリス が 2 日間 以上 かけて 日記 を 埋めた 。 アリス は 20 日 に その 日記 を 埋め 始めた 。	アリス は 21 日 まで に その 日記 を 埋め 終えた 。	contradiction	83	日	short	2区間比較（以上/以内+区間計算）
8225	ボブ が 2 日間 以上 かけて 駒 を 進めた 。 ボブ は 8 日 に その 駒 を 進め 始めた 。	ボブ は 16 日 まで に その 駒 を 進め 終えた 。	neutral	83	日	short	2区間比較（以上/以内+区間計算）
8226	デイヴ が 2 日間 以上 かけて 霊園 を 訪れた 。 デイヴ は 7 日 に その 霊園 を 訪れ 始めた 。	デイヴ は 5 日 まで に その 霊園 を 訪れ 終えた 。	contradiction	83	日	short	2区間比較（以上/以内+区間計算）
8227	アリス が 2 日間 以上 かけて 提携 を 行った 。 アリス は 2 日 に その 提携 を 行い 始めた 。	アリス は 3 日 まで に その 提携 を 行い 終えた 。	contradiction	83	日	short	2区間比較（以上/以内+区間計算）
8228	アイザック が 2 日間 以上 かけて グランドスラム を 達成 した 。 アイザック は 20 日 に その グランドスラム を 達成 し 始めた 。	アイザック は 15 日 まで に その グランドスラム を 達成 し 終えた 。	contradiction	83	日	short	2区間比較（以上/以内+区間計算）
8229	ペギー が 2 日間 以上 かけて ノート を 繰れた 。 ペギー は 10 日 に その ノート を 繰れ 始めた 。	ペギー は 3 日 まで に その ノート を 繰れ 終えた 。	contradiction	83	日	short	2区間比較（以上/以内+区間計算）
8230	アリス が 2 日間 以上 かけて 約束 を 知った 。 アリス は 21 日 に その 約束 を 知り 始めた 。	アリス は 20 日 まで に その 約束 を 知り 終えた 。	contradiction	83	日	short	2区間比較（以上/以内+区間計算）
8231	アイザック が 2 日間 以上 かけて 参加 者 を 案内 した 。 アイザック は 21 日 に その 参加 者 を 案内 し 始めた 。	アイザック は 17 日 まで に その 参加 者 を 案内 し 終えた 。	contradiction	83	日	short	2区間比較（以上/以内+区間計算）
8232	エレン が 1 日間 以上 かけて インタビュー を 受けた 。 エレン は 21 日 に その インタビュー を 受け 始めた 。	エレン は 26 日 まで に その インタビュー を 受け 終えた 。	neutral	83	日	short	2区間比較（以上/以内+区間計算）
8233	ビクター が 1 日間 以上 かけて 論戦 を 行った 。 ビクター は 4 日 に その 論戦 を 行い 始めた 。	ビクター は 5 日 まで に その 論戦 を 行い 終えた 。	neutral	83	日	short	2区間比較（以上/以内+区間計算）
8234	アリス が 2 日間 以上 かけて 完成 期 を 迎えた 。 アリス は 15 日 に その 完成 期 を 迎え 始めた 。	アリス は 22 日 まで に その 完成 期 を 迎え 終えた 。	neutral	83	日	short	2区間比較（以上/以内+区間計算）
8235	マレット が 2 日間 以上 かけて 経営 権 を 持った 。 マレット は 9 日 に その 経営 権 を 持ち 始めた 。	マレット は 14 日 まで に その 経営 権 を 持ち 終えた 。	neutral	83	日	short	2区間比較（以上/以内+区間計算）
8236	マレット が 1 日間 以上 かけて 論争 を 繰り広げた 。 マレット は 11 日 に その 論争 を 繰り広げ 始めた 。	マレット は 18 日 まで に その 論争 を 繰り広げ 終えた 。	neutral	83	日	short	2区間比較（以上/以内+区間計算）
8237	パット が 2 日間 以上 かけて 力投 を 見せた 。 パット は 17 日 に その 力投 を 見せ 始めた 。	パット は 22 日 まで に その 力投 を 見せ 終えた 。	neutral	83	日	short	2区間比較（以上/以内+区間計算）
8238	ビクター が 1 日間 以上 かけて 異物 を 流した 。 ビクター は 9 日 に その 異物 を 流し 始めた 。	ビクター は 14 日 まで に その 異物 を 流し 終えた 。	neutral	83	日	short	2区間比較（以上/以内+区間計算）
