num	premise	hypothesis	gold_label	template_num	time_format
15856	私 が 8 時間 で 考え を 馳せた 。 私 は 11 時 に その 考え を 馳せ 始めた 。	私 は 20 時 まで に その 考え を 馳せ 終えた 。	entailment	82	時
15857	利用 者 が 4 時間 で 体 を 押した 。 利用 者 は 0 時 に その 体 を 押し 始めた 。	利用 者 は 20 時 まで に その 体 を 押し 終えた 。	entailment	82	時
15858	僕 が 3 時間 で 板 を 挿した 。 僕 は 6 時 に その 板 を 挿し 始めた 。	僕 は 18 時 まで に その 板 を 挿し 終えた 。	entailment	82	時
15859	僕 が 2 時間 で 語尾 を 濁した 。 僕 は 14 時 に その 語尾 を 濁し 始めた 。	僕 は 16 時 まで に その 語尾 を 濁し 終えた 。	entailment	82	時
15860	相手 が 2 時間 で 大変 気 を 遣った 。 相手 は 20 時 に その 大変 気 を 遣い 始めた 。	相手 は 14 時 まで に その 大変 気 を 遣い 終えた 。	contradiction	82	時
15861	記者 が 2 時間 で 退路 を 阻んだ 。 記者 は 6 時 に その 退路 を 阻み 始めた 。	記者 は 11 時 まで に その 退路 を 阻み 終えた 。	entailment	82	時
15862	客 が 7 時間 で 心証 を 害す すった 。 客 は 7 時 に その 心証 を 害す すり 始めた 。	客 は 17 時 まで に その 心証 を 害す すり 終えた 。	entailment	82	時
15863	少年 が 6 時間 で 言 を 翻した 。 少年 は 0 時 に その 言 を 翻し 始めた 。	少年 は 2 時 まで に その 言 を 翻し 終えた 。	contradiction	82	時
15864	彼 が 8 時間 で 身 を 潜めた 。 彼 は 7 時 に その 身 を 潜め 始めた 。	彼 は 4 時 まで に その 身 を 潜め 終えた 。	contradiction	82	時
15865	人々 が 3 時間 で 人生 を 絶った 。 人々 は 16 時 に その 人生 を 絶ち 始めた 。	人々 は 10 時 まで に その 人生 を 絶ち 終えた 。	contradiction	82	時
15866	彼女 が 7 時間 で 蓋 を 閉ざした 。 彼女 は 8 時 に その 蓋 を 閉ざし 始めた 。	彼女 は 8 時 まで に その 蓋 を 閉ざし 終えた 。	contradiction	82	時
15867	彼 が 2 時間 で 身 を 潜めた 。 彼 は 11 時 に その 身 を 潜め 始めた 。	彼 は 8 時 まで に その 身 を 潜め 終えた 。	contradiction	82	時
15868	私 が 7 時間 で 瞳 を 離した 。 私 は 10 時 に その 瞳 を 離し 始めた 。	私 は 1 時 まで に その 瞳 を 離し 終えた 。	contradiction	82	時
15869	トルコ 人 が 5 時間 で 一命 を 取り留めた 。 トルコ 人 は 5 時 に その 一命 を 取り留め 始めた 。	トルコ 人 は 14 時 まで に その 一命 を 取り留め 終えた 。	entailment	82	時
15870	皆 が 2 時間 で 印象 を 抱いた 。 皆 は 22 時 に その 印象 を 抱き 始めた 。	皆 は 7 時 まで に その 印象 を 抱き 終えた 。	contradiction	82	時
15871	母 が 7 時間 で ネット を 始めた 。 母 は 0 時 に その ネット を 始め 始めた 。	母 は 15 時 まで に その ネット を 始め 終えた 。	entailment	82	時
15872	全員 が 9 時間 で 歯 を 食い縛った 。 全員 は 6 時 に その 歯 を 食い縛り 始めた 。	全員 は 9 時 まで に その 歯 を 食い縛り 終えた 。	contradiction	82	時
15873	彼 が 3 時間 で 一瞬 眉 を 顰めた 。 彼 は 14 時 に その 一瞬 眉 を 顰め 始めた 。	彼 は 23 時 まで に その 一瞬 眉 を 顰め 終えた 。	entailment	82	時
15874	私 が 6 時間 で 責任 者 を 補佐 した 。 私 は 9 時 に その 責任 者 を 補佐 し 始めた 。	私 は 14 時 まで に その 責任 者 を 補佐 し 終えた 。	contradiction	82	時
15875	彼 が 1 時間 で 復縁 を 切り出した 。 彼 は 12 時 に その 復縁 を 切り出し 始めた 。	彼 は 14 時 まで に その 復縁 を 切り出し 終えた 。	entailment	82	時
15876	家族 が 6 時間 で 時期 を 越せた 。 家族 は 22 時 に その 時期 を 越せ 始めた 。	家族 は 18 時 まで に その 時期 を 越せ 終えた 。	contradiction	82	時
15877	常連 が 2 時間 で 半身 を 沈めた 。 常連 は 7 時 に その 半身 を 沈め 始めた 。	常連 は 20 時 まで に その 半身 を 沈め 終えた 。	entailment	82	時
15878	男 が 5 時間 で 眉間 を しかめた 。 男 は 6 時 に その 眉間 を しかめ 始めた 。	男 は 5 時 まで に その 眉間 を しかめ 終えた 。	contradiction	82	時
15879	兵士 が 9 時間 で 彼 を 宥めた 。 兵士 は 3 時 に その 彼 を 宥め 始めた 。	兵士 は 0 時 まで に その 彼 を 宥め 終えた 。	contradiction	82	時
15880	女 が 8 時間 で 身体 を 翻した 。 女 は 18 時 に その 身体 を 翻し 始めた 。	女 は 3 時 まで に その 身体 を 翻し 終えた 。	contradiction	82	時
15881	男 が 6 時間 で マユ を しかめた 。 男 は 12 時 に その マユ を しかめ 始めた 。	男 は 13 時 まで に その マユ を しかめ 終えた 。	contradiction	82	時
15882	ファン が 4 時間 で 期待 を 馳せた 。 ファン は 16 時 に その 期待 を 馳せ 始めた 。	ファン は 13 時 まで に その 期待 を 馳せ 終えた 。	contradiction	82	時
15883	娘 が 6 時間 で 寝返り を 討った 。 娘 は 2 時 に その 寝返り を 討ち 始めた 。	娘 は 8 時 まで に その 寝返り を 討ち 終えた 。	entailment	82	時
15884	少年 が 9 時間 で 上体 を 乗り出した 。 少年 は 5 時 に その 上体 を 乗り出し 始めた 。	少年 は 2 時 まで に その 上体 を 乗り出し 終えた 。	contradiction	82	時
15885	全員 が 3 時間 で 眉 根 を しかめた 。 全員 は 22 時 に その 眉 根 を しかめ 始めた 。	全員 は 6 時 まで に その 眉 根 を しかめ 終えた 。	contradiction	82	時
15886	彼女 が 1 時間 で 双眸 を 丸い した 。 彼女 は 19 時 に その 双眸 を 丸い し 始めた 。	彼女 は 8 時 まで に その 双眸 を 丸い し 終えた 。	contradiction	82	時
15887	相手 が 6 時間 で 気配 を 緩めた 。 相手 は 15 時 に その 気配 を 緩め 始めた 。	相手 は 0 時 まで に その 気配 を 緩め 終えた 。	contradiction	82	時
15888	彼女 が 8 時間 で 妹 を 宥めた 。 彼女 は 14 時 に その 妹 を 宥め 始めた 。	彼女 は 18 時 まで に その 妹 を 宥め 終えた 。	contradiction	82	時
15889	彼女 が 1 時間 で 右 を 瞑った 。 彼女 は 23 時 に その 右 を 瞑り 始めた 。	彼女 は 2 時 まで に その 右 を 瞑り 終えた 。	contradiction	82	時
15890	少年 が 7 時間 で 一瞬 眉 を しかめた 。 少年 は 10 時 に その 一瞬 眉 を しかめ 始めた 。	少年 は 16 時 まで に その 一瞬 眉 を しかめ 終えた 。	contradiction	82	時
15891	全員 が 5 時間 で 身体 を 落ち着けた 。 全員 は 20 時 に その 身体 を 落ち着け 始めた 。	全員 は 1 時 まで に その 身体 を 落ち着け 終えた 。	contradiction	82	時
15892	彼女 が 4 時間 で 口 を 閉ざした 。 彼女 は 8 時 に その 口 を 閉ざし 始めた 。	彼女 は 16 時 まで に その 口 を 閉ざし 終えた 。	entailment	82	時
15893	皆さん が 9 時間 で 気分 を 害す すった 。 皆さん は 9 時 に その 気分 を 害す すり 始めた 。	皆さん は 20 時 まで に その 気分 を 害す すり 終えた 。	entailment	82	時
15894	松井 が 1 時間 で 敵 を 翻弄 した 。 松井 は 17 時 に その 敵 を 翻弄 し 始めた 。	松井 は 3 時 まで に その 敵 を 翻弄 し 終えた 。	contradiction	82	時
15895	少年 が 7 時間 で 一命 を 取り留めた 。 少年 は 21 時 に その 一命 を 取り留め 始めた 。	少年 は 19 時 まで に その 一命 を 取り留め 終えた 。	contradiction	82	時
15896	私 が 7 時間 で 苦言 を 呈す すった 。 私 は 21 時 に その 苦言 を 呈す すり 始めた 。	私 は 6 時 まで に その 苦言 を 呈す すり 終えた 。	contradiction	82	時
15897	記者 が 6 時間 で 退路 を 阻んだ 。 記者 は 9 時 に その 退路 を 阻み 始めた 。	記者 は 8 時 まで に その 退路 を 阻み 終えた 。	contradiction	82	時
15898	女 が 5 時間 で 愛想 を 尽かした 。 女 は 8 時 に その 愛想 を 尽かし 始めた 。	女 は 3 時 まで に その 愛想 を 尽かし 終えた 。	contradiction	82	時
15899	小林 が 3 時間 で 前進 を 阻んだ 。 小林 は 11 時 に その 前進 を 阻み 始めた 。	小林 は 15 時 まで に その 前進 を 阻み 終えた 。	entailment	82	時
15900	男 が 3 時間 で 融合 を 唱えた 。 男 は 8 時 に その 融合 を 唱え 始めた 。	男 は 23 時 まで に その 融合 を 唱え 終えた 。	entailment	82	時
15901	全員 が 3 年間 以上 かけて 口 を つぐんだ 。 全員 は 2015 年 に その 口 を つぐみ 始めた 。	全員 は 2014 年 まで に その 口 を つぐみ 終えた 。	contradiction	83	年
15902	全員 が 1 年間 以上 かけて 視線 を 背けた 。 全員 は 2017 年 に その 視線 を 背け 始めた 。	全員 は 2018 年 まで に その 視線 を 背け 終えた 。	neutral	83	年
15903	彼 が 2 年間 以上 かけて 上半身 を 乗り出した 。 彼 は 2008 年 に その 上半身 を 乗り出し 始めた 。	彼 は 2004 年 まで に その 上半身 を 乗り出し 終えた 。	contradiction	83	年
15904	全員 が 2 年間 以上 かけて 一命 を 取り留めた 。 全員 は 2013 年 に その 一命 を 取り留め 始めた 。	全員 は 2018 年 まで に その 一命 を 取り留め 終えた 。	neutral	83	年
15905	被害 者 が 5 年間 以上 かけて 命 を 取り留めた 。 被害 者 は 2008 年 に その 命 を 取り留め 始めた 。	被害 者 は 2020 年 まで に その 命 を 取り留め 終えた 。	neutral	83	年
15906	松井 が 3 年間 以上 かけて プレーヤー を 翻弄 した 。 松井 は 2012 年 に その プレーヤー を 翻弄 し 始めた 。	松井 は 2007 年 まで に その プレーヤー を 翻弄 し 終えた 。	contradiction	83	年
15907	先生 が 5 年間 以上 かけて 膝 を 乗り出した 。 先生 は 2012 年 に その 膝 を 乗り出し 始めた 。	先生 は 2001 年 まで に その 膝 を 乗り出し 終えた 。	contradiction	83	年
15908	選手 が 3 年間 以上 かけて タイム 差 を 詰めた 。 選手 は 2010 年 に その タイム 差 を 詰め 始めた 。	選手 は 2007 年 まで に その タイム 差 を 詰め 終えた 。	contradiction	83	年
15909	彼女 が 5 年間 以上 かけて 妹 を 宥めた 。 彼女 は 2000 年 に その 妹 を 宥め 始めた 。	彼女 は 2009 年 まで に その 妹 を 宥め 終えた 。	neutral	83	年
15910	彼女 が 1 年間 以上 かけて 僕 を 宥めた 。 彼女 は 2011 年 に その 僕 を 宥め 始めた 。	彼女 は 2010 年 まで に その 僕 を 宥め 終えた 。	contradiction	83	年
15911	私 が 4 年間 以上 かけて 面 を 背けた 。 私 は 2000 年 に その 面 を 背け 始めた 。	私 は 2015 年 まで に その 面 を 背け 終えた 。	neutral	83	年
15912	先輩 が 7 年間 以上 かけて 瞳 を 逸らした 。 先輩 は 2002 年 に その 瞳 を 逸らし 始めた 。	先輩 は 2003 年 まで に その 瞳 を 逸らし 終えた 。	neutral	83	年
15913	私 が 3 年間 以上 かけて 御互い 気 を 遣った 。 私 は 2003 年 に その 御互い 気 を 遣い 始めた 。	私 は 2009 年 まで に その 御互い 気 を 遣い 終えた 。	neutral	83	年
15914	女 が 5 年間 以上 かけて 衣 を 翻した 。 女 は 2018 年 に その 衣 を 翻し 始めた 。	女 は 2000 年 まで に その 衣 を 翻し 終えた 。	contradiction	83	年
15915	皆 が 1 年間 以上 かけて 自ら を 投じた 。 皆 は 2005 年 に その 自ら を 投じ 始めた 。	皆 は 2001 年 まで に その 自ら を 投じ 終えた 。	contradiction	83	年
15916	被災 者 が 3 年間 以上 かけて 一 時 身 を 寄せた 。 被災 者 は 2017 年 に その 一 時 身 を 寄せ 始めた 。	被災 者 は 2018 年 まで に その 一 時 身 を 寄せ 終えた 。	neutral	83	年
15917	少年 が 5 年間 以上 かけて 身体 を 躱した 。 少年 は 2004 年 に その 身体 を 躱し 始めた 。	少年 は 2006 年 まで に その 身体 を 躱し 終えた 。	neutral	83	年
15918	ファン が 6 年間 以上 かけて 考え を 馳せた 。 ファン は 2004 年 に その 考え を 馳せ 始めた 。	ファン は 2003 年 まで に その 考え を 馳せ 終えた 。	contradiction	83	年
15919	皆 が 7 年間 以上 かけて 考え を 馳せた 。 皆 は 2012 年 に その 考え を 馳せ 始めた 。	皆 は 2017 年 まで に その 考え を 馳せ 終えた 。	neutral	83	年
15920	皆 が 1 年間 以上 かけて 目蓋 を 泊めた 。 皆 は 2018 年 に その 目蓋 を 泊め 始めた 。	皆 は 2012 年 まで に その 目蓋 を 泊め 終えた 。	contradiction	83	年
15921	生徒 が 8 年間 以上 かけて ズボン を 吊った 。 生徒 は 2011 年 に その ズボン を 吊り 始めた 。	生徒 は 2000 年 まで に その ズボン を 吊り 終えた 。	contradiction	83	年
15922	常連 が 1 年間 以上 かけて 半身 を 沈めた 。 常連 は 2019 年 に その 半身 を 沈め 始めた 。	常連 は 2010 年 まで に その 半身 を 沈め 終えた 。	contradiction	83	年
15923	全員 が 7 年間 以上 かけて 眉間 を しかめた 。 全員 は 2018 年 に その 眉間 を しかめ 始めた 。	全員 は 2013 年 まで に その 眉間 を しかめ 終えた 。	contradiction	83	年
15924	全員 が 4 年間 以上 かけて 気 を 抜けた 。 全員 は 2013 年 に その 気 を 抜け 始めた 。	全員 は 2018 年 まで に その 気 を 抜け 終えた 。	neutral	83	年
15925	全員 が 6 年間 以上 かけて 目 を 凝らした 。 全員 は 2013 年 に その 目 を 凝らし 始めた 。	全員 は 2013 年 まで に その 目 を 凝らし 終えた 。	neutral	83	年
15926	彼女 が 4 年間 以上 かけて 切っ掛け を 失った 。 彼女 は 2000 年 に その 切っ掛け を 失い 始めた 。	彼女 は 2004 年 まで に その 切っ掛け を 失い 終えた 。	neutral	83	年
15927	僕 が 3 年間 以上 かけて 左記 を 越した 。 僕 は 2009 年 に その 左記 を 越し 始めた 。	僕 は 2007 年 まで に その 左記 を 越し 終えた 。	contradiction	83	年
15928	私 が 9 年間 以上 かけて 寝返り を 始めた 。 私 は 2015 年 に その 寝返り を 始め 始めた 。	私 は 2001 年 まで に その 寝返り を 始め 終えた 。	contradiction	83	年
15929	常連 が 5 年間 以上 かけて 己 を 沈めた 。 常連 は 2008 年 に その 己 を 沈め 始めた 。	常連 は 2005 年 まで に その 己 を 沈め 終えた 。	contradiction	83	年
15930	男 が 9 年間 以上 かけて 融合 を 唱えた 。 男 は 2012 年 に その 融合 を 唱え 始めた 。	男 は 2010 年 まで に その 融合 を 唱え 終えた 。	contradiction	83	年
15931	私 が 8 年間 以上 かけて 融合 を 唱えた 。 私 は 2011 年 に その 融合 を 唱え 始めた 。	私 は 2007 年 まで に その 融合 を 唱え 終えた 。	contradiction	83	年
15932	彼 が 8 年間 以上 かけて 身体 を 引いた 。 彼 は 2015 年 に その 身体 を 引き 始めた 。	彼 は 2019 年 まで に その 身体 を 引き 終えた 。	neutral	83	年
15933	全員 が 2 年間 以上 かけて 声 を 切らした 。 全員 は 2009 年 に その 声 を 切らし 始めた 。	全員 は 2020 年 まで に その 声 を 切らし 終えた 。	neutral	83	年
15934	常連 が 3 年間 以上 かけて 我が身 を 沈めた 。 常連 は 2015 年 に その 我が身 を 沈め 始めた 。	常連 は 2008 年 まで に その 我が身 を 沈め 終えた 。	contradiction	83	年
15935	旦那 が 9 年間 以上 かけて 離婚 話 を 切り出した 。 旦那 は 2013 年 に その 離婚 話 を 切り出し 始めた 。	旦那 は 2019 年 まで に その 離婚 話 を 切り出し 終えた 。	neutral	83	年
15936	全員 が 1 年間 以上 かけて 切っ掛け を 失った 。 全員 は 2002 年 に その 切っ掛け を 失い 始めた 。	全員 は 2013 年 まで に その 切っ掛け を 失い 終えた 。	neutral	83	年
15937	関西 人 が 8 年間 以上 かけて 目 を 凝らした 。 関西 人 は 2015 年 に その 目 を 凝らし 始めた 。	関西 人 は 2007 年 まで に その 目 を 凝らし 終えた 。	contradiction	83	年
15938	全員 が 3 年間 以上 かけて 体 を 運べた 。 全員 は 2001 年 に その 体 を 運べ 始めた 。	全員 は 2009 年 まで に その 体 を 運べ 終えた 。	neutral	83	年
15939	松井 が 2 年間 以上 かけて 観客 を 翻弄 した 。 松井 は 2015 年 に その 観客 を 翻弄 し 始めた 。	松井 は 2005 年 まで に その 観客 を 翻弄 し 終えた 。	contradiction	83	年
15940	若者 が 5 年間 以上 かけて 意識 を 投ずる た 。 若者 は 2016 年 に その 意識 を 投ずる 始めた 。	若者 は 2002 年 まで に その 意識 を 投ずる 終えた 。	contradiction	83	年
15941	全員 が 9 年間 以上 かけて 体 を 乗り出した 。 全員 は 2018 年 に その 体 を 乗り出し 始めた 。	全員 は 2000 年 まで に その 体 を 乗り出し 終えた 。	contradiction	83	年
15942	父 が 4 年間 以上 かけて パソコン を 始めた 。 父 は 2012 年 に その パソコン を 始め 始めた 。	父 は 2006 年 まで に その パソコン を 始め 終えた 。	contradiction	83	年
15943	来場 者 が 6 年間 以上 かけて 足 を 運んだ 。 来場 者 は 2017 年 に その 足 を 運び 始めた 。	来場 者 は 2011 年 まで に その 足 を 運び 終えた 。	contradiction	83	年
15944	全員 が 1 年間 以上 かけて 目 を 凝らした 。 全員 は 2016 年 に その 目 を 凝らし 始めた 。	全員 は 2018 年 まで に その 目 を 凝らし 終えた 。	neutral	83	年
15945	皆 が 9 年間 以上 かけて 不信 感 を 抱いた 。 皆 は 2014 年 に その 不信 感 を 抱き 始めた 。	皆 は 2001 年 まで に その 不信 感 を 抱き 終えた 。	contradiction	83	年
15946	私 が 7 年間 以上 かけて 声楽 を 専攻 した 。 私 は 2006 年 に その 声楽 を 専攻 し 始めた 。	私 は 2020 年 まで に その 声楽 を 専攻 し 終えた 。	neutral	83	年
15947	全員 が 5 年間 以上 かけて 目 を 瞑った 。 全員 は 2015 年 に その 目 を 瞑り 始めた 。	全員 は 2006 年 まで に その 目 を 瞑り 終えた 。	contradiction	83	年
15948	皆 が 6 年間 以上 かけて 気 を 遣った 。 皆 は 2003 年 に その 気 を 遣い 始めた 。	皆 は 2016 年 まで に その 気 を 遣い 終えた 。	neutral	83	年
15949	栄養 士 が 8 年間 以上 かけて クリーム を 裁てた 。 栄養 士 は 2001 年 に その クリーム を 裁て 始めた 。	栄養 士 は 2010 年 まで に その クリーム を 裁て 終えた 。	neutral	83	年
15950	男 が 1 年間 以上 かけて 融合 を 唱えた 。 男 は 2018 年 に その 融合 を 唱え 始めた 。	男 は 2016 年 まで に その 融合 を 唱え 終えた 。	contradiction	83	年
15951	女性 が 9 ヶ月間 以上 かけて クレーム を 寄せた 。 女性 は 2000 年 7 月 に その クレーム を 寄せ 始めた 。	女性 は 2015 年 8 月 まで に その クレーム を 寄せ 終えた 。	neutral	83	年月
15952	彼 が 8 ヶ月間 以上 かけて 僕 を 遠ざけた 。 彼 は 2000 年 5 月 に その 僕 を 遠ざけ 始めた 。	彼 は 2020 年 3 月 まで に その 僕 を 遠ざけ 終えた 。	neutral	83	年月
15953	姉 が 6 ヶ月間 以上 かけて 別れ を 切り出した 。 姉 は 2018 年 2 月 に その 別れ を 切り出し 始めた 。	姉 は 2013 年 12 月 まで に その 別れ を 切り出し 終えた 。	contradiction	83	年月
15954	記者 が 2 ヶ月間 以上 かけて 進入 を 阻んだ 。 記者 は 2014 年 8 月 に その 進入 を 阻み 始めた 。	記者 は 2012 年 1 月 まで に その 進入 を 阻み 終えた 。	contradiction	83	年月
15955	姉 が 9 ヶ月間 以上 かけて 体 を 翻した 。 姉 は 2004 年 6 月 に その 体 を 翻し 始めた 。	姉 は 2019 年 11 月 まで に その 体 を 翻し 終えた 。	neutral	83	年月
15956	皆 が 5 ヶ月間 以上 かけて 心 を めぐらした 。 皆 は 2011 年 8 月 に その 心 を めぐらし 始めた 。	皆 は 2002 年 11 月 まで に その 心 を めぐらし 終えた 。	contradiction	83	年月
15957	妻 が 3 ヶ月間 以上 かけて 風邪 を こじらせた 。 妻 は 2012 年 2 月 に その 風邪 を こじらせ 始めた 。	妻 は 2006 年 6 月 まで に その 風邪 を こじらせ 終えた 。	contradiction	83	年月
15958	彼 が 5 ヶ月間 以上 かけて 私 を 遠ざけた 。 彼 は 2004 年 8 月 に その 私 を 遠ざけ 始めた 。	彼 は 2006 年 4 月 まで に その 私 を 遠ざけ 終えた 。	neutral	83	年月
15959	観光 客 が 7 ヶ月間 以上 かけて 注意 を 凝らした 。 観光 客 は 2020 年 6 月 に その 注意 を 凝らし 始めた 。	観光 客 は 2012 年 6 月 まで に その 注意 を 凝らし 終えた 。	contradiction	83	年月
15960	不良 が 2 ヶ月間 以上 かけて 下げ 幅 を 縮めた 。 不良 は 2009 年 8 月 に その 下げ 幅 を 縮め 始めた 。	不良 は 2014 年 2 月 まで に その 下げ 幅 を 縮め 終えた 。	neutral	83	年月
15961	全員 が 5 ヶ月間 以上 かけて 注意 を 凝らした 。 全員 は 2011 年 5 月 に その 注意 を 凝らし 始めた 。	全員 は 2013 年 10 月 まで に その 注意 を 凝らし 終えた 。	neutral	83	年月
15962	松井 が 9 ヶ月間 以上 かけて 冒険 者 を 翻弄 した 。 松井 は 2003 年 7 月 に その 冒険 者 を 翻弄 し 始めた 。	松井 は 2005 年 7 月 まで に その 冒険 者 を 翻弄 し 終えた 。	neutral	83	年月
15963	皆 が 9 ヶ月間 以上 かけて 多少 気 を 遣った 。 皆 は 2003 年 10 月 に その 多少 気 を 遣い 始めた 。	皆 は 2020 年 12 月 まで に その 多少 気 を 遣い 終えた 。	neutral	83	年月
15964	私 が 6 ヶ月間 以上 かけて 耳 を 背けた 。 私 は 2004 年 5 月 に その 耳 を 背け 始めた 。	私 は 2006 年 3 月 まで に その 耳 を 背け 終えた 。	neutral	83	年月
15965	私 が 3 ヶ月間 以上 かけて 我が身 を 投ずる た 。 私 は 2009 年 2 月 に その 我が身 を 投ずる 始めた 。	私 は 2012 年 7 月 まで に その 我が身 を 投ずる 終えた 。	neutral	83	年月
15966	子 が 4 ヶ月間 以上 かけて バー を 始めた 。 子 は 2004 年 8 月 に その バー を 始め 始めた 。	子 は 2008 年 6 月 まで に その バー を 始め 終えた 。	neutral	83	年月
15967	飼い主 が 9 ヶ月間 以上 かけて 盲目 を 離した 。 飼い主 は 2001 年 1 月 に その 盲目 を 離し 始めた 。	飼い主 は 2002 年 11 月 まで に その 盲目 を 離し 終えた 。	neutral	83	年月
15968	女 が 8 ヶ月間 以上 かけて 因果 を 晦ました 。 女 は 2018 年 4 月 に その 因果 を 晦まし 始めた 。	女 は 2010 年 12 月 まで に その 因果 を 晦まし 終えた 。	contradiction	83	年月
15969	私 が 8 ヶ月間 以上 かけて 質問 を リクエスト した 。 私 は 2008 年 8 月 に その 質問 を リクエスト し 始めた 。	私 は 2018 年 4 月 まで に その 質問 を リクエスト し 終えた 。	neutral	83	年月
15970	ファン が 7 ヶ月間 以上 かけて 期待 を 馳せた 。 ファン は 2011 年 7 月 に その 期待 を 馳せ 始めた 。	ファン は 2011 年 5 月 まで に その 期待 を 馳せ 終えた 。	contradiction	83	年月
15971	彼女 が 2 ヶ月間 以上 かけて 眉 根 を しかめた 。 彼女 は 2001 年 2 月 に その 眉 根 を しかめ 始めた 。	彼女 は 2001 年 5 月 まで に その 眉 根 を しかめ 終えた 。	neutral	83	年月
15972	記者 が 8 ヶ月間 以上 かけて 行く先 を 阻んだ 。 記者 は 2013 年 3 月 に その 行く先 を 阻み 始めた 。	記者 は 2005 年 10 月 まで に その 行く先 を 阻み 終えた 。	contradiction	83	年月
15973	次男 が 5 ヶ月間 以上 かけて 保育 園 を 休む した 。 次男 は 2020 年 9 月 に その 保育 園 を 休む し 始めた 。	次男 は 2006 年 8 月 まで に その 保育 園 を 休む し 終えた 。	contradiction	83	年月
15974	記者 が 8 ヶ月間 以上 かけて 視界 を 阻んだ 。 記者 は 2000 年 10 月 に その 視界 を 阻み 始めた 。	記者 は 2007 年 4 月 まで に その 視界 を 阻み 終えた 。	neutral	83	年月
15975	全員 が 3 ヶ月間 以上 かけて 上半身 を 乗り出した 。 全員 は 2009 年 9 月 に その 上半身 を 乗り出し 始めた 。	全員 は 2006 年 2 月 まで に その 上半身 を 乗り出し 終えた 。	contradiction	83	年月
15976	私 が 4 ヶ月間 以上 かけて 目 を 反らした 。 私 は 2013 年 5 月 に その 目 を 反らし 始めた 。	私 は 2000 年 11 月 まで に その 目 を 反らし 終えた 。	contradiction	83	年月
15977	人々 が 3 ヶ月間 以上 かけて 命 を 絶った 。 人々 は 2020 年 7 月 に その 命 を 絶ち 始めた 。	人々 は 2000 年 1 月 まで に その 命 を 絶ち 終えた 。	contradiction	83	年月
15978	少年 が 4 ヶ月間 以上 かけて 説明 を 翻した 。 少年 は 2016 年 12 月 に その 説明 を 翻し 始めた 。	少年 は 2004 年 12 月 まで に その 説明 を 翻し 終えた 。	contradiction	83	年月
15979	彼 が 7 ヶ月間 以上 かけて 身体 を 投じた 。 彼 は 2003 年 7 月 に その 身体 を 投じ 始めた 。	彼 は 2019 年 9 月 まで に その 身体 を 投じ 終えた 。	neutral	83	年月
15980	彼女 が 8 ヶ月間 以上 かけて 耳 を 閉ざした 。 彼女 は 2007 年 5 月 に その 耳 を 閉ざし 始めた 。	彼女 は 2016 年 4 月 まで に その 耳 を 閉ざし 終えた 。	neutral	83	年月
15981	全員 が 5 ヶ月間 以上 かけて 気 を 抜けた 。 全員 は 2007 年 6 月 に その 気 を 抜け 始めた 。	全員 は 2019 年 1 月 まで に その 気 を 抜け 終えた 。	neutral	83	年月
15982	患者 が 8 ヶ月間 以上 かけて 命 を 取り留めた 。 患者 は 2001 年 4 月 に その 命 を 取り留め 始めた 。	患者 は 2008 年 10 月 まで に その 命 を 取り留め 終えた 。	neutral	83	年月
15983	武彦 が 1 ヶ月間 以上 かけて 松明 を 点けた 。 武彦 は 2012 年 2 月 に その 松明 を 点け 始めた 。	武彦 は 2020 年 12 月 まで に その 松明 を 点け 終えた 。	neutral	83	年月
15984	全員 が 5 ヶ月間 以上 かけて 口 を 閉ざした 。 全員 は 2019 年 7 月 に その 口 を 閉ざし 始めた 。	全員 は 2014 年 2 月 まで に その 口 を 閉ざし 終えた 。	contradiction	83	年月
15985	小林 が 5 ヶ月間 以上 かけて チャンス を 阻んだ 。 小林 は 2007 年 6 月 に その チャンス を 阻み 始めた 。	小林 は 2001 年 12 月 まで に その チャンス を 阻み 終えた 。	contradiction	83	年月
15986	小林 が 5 ヶ月間 以上 かけて ゴール を 阻んだ 。 小林 は 2016 年 5 月 に その ゴール を 阻み 始めた 。	小林 は 2014 年 8 月 まで に その ゴール を 阻み 終えた 。	contradiction	83	年月
15987	私 が 5 ヶ月間 以上 かけて 目 を 離した 。 私 は 2011 年 12 月 に その 目 を 離し 始めた 。	私 は 2009 年 2 月 まで に その 目 を 離し 終えた 。	contradiction	83	年月
15988	栄養 士 が 4 ヶ月間 以上 かけて 行程 を 裁てた 。 栄養 士 は 2013 年 7 月 に その 行程 を 裁て 始めた 。	栄養 士 は 2005 年 7 月 まで に その 行程 を 裁て 終えた 。	contradiction	83	年月
15989	観光 客 が 8 ヶ月間 以上 かけて 注意 を 凝らした 。 観光 客 は 2003 年 3 月 に その 注意 を 凝らし 始めた 。	観光 客 は 2012 年 2 月 まで に その 注意 を 凝らし 終えた 。	neutral	83	年月
15990	私 が 4 ヶ月間 以上 かけて 体 を 押した 。 私 は 2000 年 5 月 に その 体 を 押し 始めた 。	私 は 2002 年 3 月 まで に その 体 を 押し 終えた 。	neutral	83	年月
15991	先輩 が 6 ヶ月間 以上 かけて 彼 を 宥めた 。 先輩 は 2016 年 12 月 に その 彼 を 宥め 始めた 。	先輩 は 2001 年 2 月 まで に その 彼 を 宥め 終えた 。	contradiction	83	年月
