num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
11858	ウォルター が 1 年間 以上 かけて 双眸 を 見開いた 。	ウォルター は その 双眸 を 見開く のに 7 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11859	ボブ が 3 年間 以上 かけて 凍傷 を 負った 。	ボブ は その 凍傷 を 負う のに 2 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
11860	オスカー が 3 年間 以上 かけて 地位 を 得た 。	オスカー は その 地位 を 得る のに 7 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11861	ウォルター が 7 年間 以上 かけて 依頼 を 受けた 。	ウォルター は その 依頼 を 受ける のに 3 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
11862	イブ が 7 年間 以上 かけて 得点 を 争った 。	イブ は その 得点 を 争う のに 1 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
11863	イブ が 4 年間 以上 かけて 数 を 駆けた 。	イブ は その 数 を 駆ける のに 9 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11864	オスカー が 1 年間 以上 かけて 議長 役 を 務めた 。	オスカー は その 議長 役 を 務める のに 8 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11865	エレン が 7 年間 以上 かけて 通告 を 出した 。	エレン は その 通告 を 出す のに 3 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
11866	ボブ が 3 年間 以上 かけて 追及 を 受けた 。	ボブ は その 追及 を 受ける のに 8 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11867	アリス が 1 年間 以上 かけて 身体 を 引いた 。	アリス は その 身体 を 引く のに 5 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11868	ボブ が 8 年間 以上 かけて 歩 を 進めた 。	ボブ は その 歩 を 進める のに 9 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11869	マーヴィン が 7 年間 以上 かけて 祝杯 を 上げた 。	マーヴィン は その 祝杯 を 上げる のに 4 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
11870	マチルダ が 6 年間 以上 かけて 口 を 挟んだ 。	マチルダ は その 口 を 挟む のに 3 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
11871	イヴァン が 6 年間 以上 かけて 障害 を 起こした 。	イヴァン は その 障害 を 起こす のに 9 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11872	ビクター が 6 年間 以上 かけて 村 を 練り歩いた 。	ビクター は その 村 を 練り歩く のに 5 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
11873	マロリー が 4 年間 以上 かけて 疑義 を 持った 。	マロリー は その 疑義 を 持つ のに 4 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11874	ウォルター が 9 年間 以上 かけて 強化 を 始めた 。	ウォルター は その 強化 を 始める のに 9 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11875	マロリー が 4 年間 以上 かけて 料理 人 を 務めた 。	マロリー は その 料理 人 を 務める のに 3 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
11876	プロッド が 8 年間 以上 かけて 郵便 を 出した 。	プロッド は その 郵便 を 出す のに 6 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
11877	プロッド が 5 年間 以上 かけて 保証 を 負った 。	プロッド は その 保証 を 負う のに 9 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11878	マチルダ が 1 年間 以上 かけて 討論 を 行った 。	マチルダ は その 討論 を 行う のに 8 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11879	ゾーイ が 3 年間 以上 かけて 笑み を 消した 。	ゾーイ は その 笑み を 消す のに 3 年間 を 費やした 。	neutral	85	年間	random	2区間比較（以上/ちょうど）
11880	ビクター が 9 年間 以上 かけて 勅許 を 得た 。	ビクター は その 勅許 を 得る のに 2 年間 を 費やした 。	contradiction	85	年間	random	2区間比較（以上/ちょうど）
11881	トルーディー が 2 年間 以上 かけて 町 を 練り歩いた 。	トルーディー は その 町 を 練り歩く のに 2 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11882	ペギー が 1 年間 以上 かけて 右 肩 を 下げた 。	ペギー は その 右 肩 を 下げる のに 1 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11883	トルーディー が 1 年間 以上 かけて 教会 を 去った 。	トルーディー は その 教会 を 去る のに 1 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11884	イヴァン が 1 年間 以上 かけて 校長 を 勤めた 。	イヴァン は その 校長 を 勤める のに 1 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11885	イブ が 1 年間 以上 かけて 発言 を 盗った 。	イブ は その 発言 を 盗る のに 1 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11886	ゾーイ が 1 年間 以上 かけて 方針 を 受けた 。	ゾーイ は その 方針 を 受ける のに 1 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11887	アイザック が 1 年間 以上 かけて 沢 を 離れた 。	アイザック は その 沢 を 離れる のに 2 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11888	マチルダ が 1 年間 以上 かけて 間 を 作った 。	マチルダ は その 間 を 作る のに 2 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11889	ビクター が 1 年間 以上 かけて カルテ を 出した 。	ビクター は その カルテ を 出す のに 1 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11890	マレット が 1 年間 以上 かけて 彼 を 引き取った 。	マレット は その 彼 を 引き取る のに 2 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11891	ジャスティン が 1 年間 以上 かけて 身の上 を 知った 。	ジャスティン は その 身の上 を 知る のに 1 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11892	ゾーイ が 2 年間 以上 かけて 伝道 を 始めた 。	ゾーイ は その 伝道 を 始める のに 1 年間 を 費やした 。	contradiction	85	年間	short	2区間比較（以上/ちょうど）
11893	イヴァン が 1 年間 以上 かけて 体 を 出した 。	イヴァン は その 体 を 出す のに 1 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11894	ゾーイ が 1 年間 以上 かけて 返事 を 受けた 。	ゾーイ は その 返事 を 受ける のに 1 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11895	マロリー が 2 年間 以上 かけて 解剖 を 始めた 。	マロリー は その 解剖 を 始める のに 1 年間 を 費やした 。	contradiction	85	年間	short	2区間比較（以上/ちょうど）
11896	ゾーイ が 1 年間 以上 かけて 手解き を 行った 。	ゾーイ は その 手解き を 行う のに 2 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11897	ペギー が 1 年間 以上 かけて 責務 を 果たした 。	ペギー は その 責務 を 果たす のに 2 年間 を 費やした 。	neutral	85	年間	short	2区間比較（以上/ちょうど）
11898	エレン が 2 年間 以上 かけて 御用 命 を 待った 。	エレン は その 御用 命 を 待つ のに 1 年間 を 費やした 。	contradiction	85	年間	short	2区間比較（以上/ちょうど）
11899	ビクター が 2 年間 以上 かけて 皆さん を 案内 した 。	ビクター は その 皆さん を 案内 する のに 1 年間 を 費やした 。	contradiction	85	年間	short	2区間比較（以上/ちょうど）
11900	ジャスティン が 2 年間 以上 かけて 言葉 を 突いた 。	ジャスティン は その 言葉 を 突く のに 1 年間 を 費やした 。	contradiction	85	年間	short	2区間比較（以上/ちょうど）
11901	トレント が 2 年間 以上 かけて 学長 を 勤めた 。	トレント は その 学長 を 勤める のに 1 年間 を 費やした 。	contradiction	85	年間	short	2区間比較（以上/ちょうど）
11902	パット が 2 年間 以上 かけて 皮膚 科 を 訪れた 。	パット は その 皮膚 科 を 訪れる のに 1 年間 を 費やした 。	contradiction	85	年間	short	2区間比較（以上/ちょうど）
11903	トルーディー が 2 年間 以上 かけて 圧勝 を 飾った 。	トルーディー は その 圧勝 を 飾る のに 1 年間 を 費やした 。	contradiction	85	年間	short	2区間比較（以上/ちょうど）
11904	オスカー が 2 年間 以上 かけて 風船 を 上げた 。	オスカー は その 風船 を 上げる のに 1 年間 を 費やした 。	contradiction	85	年間	short	2区間比較（以上/ちょうど）
11905	キャロル が 2 年間 以上 かけて セミナー を 受講 した 。	キャロル は その セミナー を 受講 する のに 1 年間 を 費やした 。	contradiction	85	年間	short	2区間比較（以上/ちょうど）
11906	ビクター が 9 ヶ月間 以上 かけて 目線 を 送った 。	ビクター は その 目線 を 送る のに 5 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11907	マーヴィン が 8 ヶ月間 以上 かけて モニター を 貰った 。	マーヴィン は その モニター を 貰う のに 8 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11908	ビクター が 8 ヶ月間 以上 かけて 結末 を 決めた 。	ビクター は その 結末 を 決める のに 1 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11909	スティーブ が 4 ヶ月間 以上 かけて 全員 顔 を 揃えた 。	スティーブ は その 全員 顔 を 揃える のに 3 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11910	トルーディー が 3 ヶ月間 以上 かけて 女の子 を 案内 した 。	トルーディー は その 女の子 を 案内 する のに 8 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11911	マレット が 6 ヶ月間 以上 かけて 吐息 を 突いた 。	マレット は その 吐息 を 突く のに 8 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11912	プロッド が 6 ヶ月間 以上 かけて 承諾 を 行った 。	プロッド は その 承諾 を 行う のに 1 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11913	マチルダ が 5 ヶ月間 以上 かけて 戦争 を 開始 した 。	マチルダ は その 戦争 を 開始 する のに 2 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11914	フランク が 6 ヶ月間 以上 かけて 大吉 を 挽いた 。	フランク は その 大吉 を 挽く のに 3 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11915	オスカー が 6 ヶ月間 以上 かけて 本 厄 を 迎えた 。	オスカー は その 本 厄 を 迎える のに 2 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11916	プロッド が 7 ヶ月間 以上 かけて 表情 を 現した 。	プロッド は その 表情 を 現す のに 7 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11917	スティーブ が 8 ヶ月間 以上 かけて 藍染 を 体験 した 。	スティーブ は その 藍染 を 体験 する のに 3 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11918	マレット が 8 ヶ月間 以上 かけて 声 を 揃えた 。	マレット は その 声 を 揃える のに 3 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11919	アイザック が 3 ヶ月間 以上 かけて 幹事 を 仰せ付かった 。	アイザック は その 幹事 を 仰せ付かる のに 7 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11920	トルーディー が 2 ヶ月間 以上 かけて 挙動 を 盗った 。	トルーディー は その 挙動 を 盗る のに 4 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11921	キャロル が 6 ヶ月間 以上 かけて 真似 事 を した 。	キャロル は その 真似 事 を する のに 3 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11922	アイザック が 2 ヶ月間 以上 かけて 対策 を 定めた 。	アイザック は その 対策 を 定める のに 5 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11923	キャロル が 8 ヶ月間 以上 かけて 胃腸 炎 を 起こした 。	キャロル は その 胃腸 炎 を 起こす のに 2 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11924	ウォルター が 5 ヶ月間 以上 かけて 審決 を 下した 。	ウォルター は その 審決 を 下す の に 2 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11925	アイザック が 5 ヶ月間 以上 かけて 嘲笑 を 向けた 。	アイザック は その 嘲笑 を 向ける のに 4 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11926	アイザック が 6 ヶ月間 以上 かけて 付き添い を 致した 。	アイザック は その 付き添い を 致す のに 2 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11927	アイザック が 8 ヶ月間 以上 かけて インターン を 始めた 。	アイザック は その インターン を 始める のに 9 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11928	イヴァン が 2 ヶ月間 以上 かけて 地区 を 訪れた 。	イヴァン は その 地区 を 訪れる のに 2 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11929	ウォルター が 5 ヶ月間 以上 かけて 台詞 を 漏らした 。	ウォルター は その 台詞 を 漏らす のに 4 ヶ月間 を 費やした 。	contradiction	85	月間	random	2区間比較（以上/ちょうど）
11930	アイザック が 5 ヶ月間 以上 かけて 逆転 を 目指した 。	アイザック は その 逆転 を 目指す のに 9 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11931	トルーディー が 3 ヶ月間 以上 かけて 口 を 開いた 。	トルーディー は その 口 を 開く のに 5 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11932	フランク が 6 ヶ月間 以上 かけて 原則 を 定めた 。	フランク は その 原則 を 定める のに 7 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11933	デイヴ が 1 ヶ月間 以上 かけて 中止 を 表明 した 。	デイヴ は その 中止 を 表明 する のに 9 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11934	ウォルター が 5 ヶ月間 以上 かけて 分裂 を 起こした 。	ウォルター は その 分裂 を 起こす のに 6 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11935	アイザック が 6 ヶ月間 以上 かけて 絵画 展 を 開いた 。	アイザック は その 絵画 展 を 開く のに 7 ヶ月間 を 費やした 。	neutral	85	月間	random	2区間比較（以上/ちょうど）
11936	マレット が 1 ヶ月間 以上 かけて テーマ を 見付けた 。	マレット は その テーマ を 見付ける のに 2 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11937	ウォルター が 2 ヶ月間 以上 かけて 実利 を 取った 。	ウォルター は その 実利 を 取る のに 1 ヶ月間 を 費やした 。	contradiction	85	月間	short	2区間比較（以上/ちょうど）
11938	チャーリー が 1 ヶ月間 以上 かけて 全文 を 読んだ 。	チャーリー は その 全文 を 読む のに 1 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11939	パット が 1 ヶ月間 以上 かけて 権限 を 代行 した 。	パット は その 権限 を 代行 する のに 1 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11940	トレント が 1 ヶ月間 以上 かけて 瞳 を 向けた 。	トレント は その 瞳 を 向ける のに 2 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11941	オスカー が 1 ヶ月間 以上 かけて 申込 を 承った 。	オスカー は その 申込 を 承る のに 2 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11942	ゾーイ が 2 ヶ月間 以上 かけて 光章 を 受章 した 。	ゾーイ は その 光章 を 受章 する のに 2 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11943	フランク が 1 ヶ月間 以上 かけて 見舞い を 申し上げた 。	フランク は その 見舞い を 申し上げる のに 1 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11944	チャーリー が 1 ヶ月間 以上 かけて 子供 を 預かった 。	チャーリー は その 子供 を 預かる のに 1 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11945	スティーブ が 2 ヶ月間 以上 かけて 切り傷 を 負った 。	スティーブ は その 切り傷 を 負う のに 1 ヶ月間 を 費やした 。	contradiction	85	月間	short	2区間比較（以上/ちょうど）
11946	イブ が 1 ヶ月間 以上 かけて 学長 を 勤めた 。	イブ は その 学長 を 勤める のに 2 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11947	プロッド が 1 ヶ月間 以上 かけて テンション を 揚げた 。	プロッド は その テンション を 揚げる のに 1 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11948	デイヴ が 1 ヶ月間 以上 かけて 疑問 を 述べた 。	デイヴ は その 疑問 を 述べる のに 1 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11949	フランク が 1 ヶ月間 以上 かけて オクラ を 食べた 。	フランク は その オクラ を 食べる のに 2 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11950	フランク が 2 ヶ月間 以上 かけて 獲得 を 表明 した 。	フランク は その 獲得 を 表明 する のに 2 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11951	トレント が 1 ヶ月間 以上 かけて 石段 を 上った 。	トレント は その 石段 を 上る のに 1 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11952	キャロル が 2 ヶ月間 以上 かけて 引退 を 飾った 。	キャロル は その 引退 を 飾る のに 2 ヶ月間 を 費やした 。	neutral	85	月間	short	2区間比較（以上/ちょうど）
11953	アリス が 2 ヶ月間 以上 かけて 談話 を 出した 。	アリス は その 談話 を 出す のに 1 ヶ月間 を 費やした 。	contradiction	85	月間	short	2区間比較（以上/ちょうど）
11954	イヴァン が 2 ヶ月間 以上 かけて 脅迫 状 を 送った 。	イヴァン は その 脅迫 状 を 送る のに 1 ヶ月間 を 費やした 。	contradiction	85	月間	short	2区間比較（以上/ちょうど）
11955	マレット が 2 ヶ月間 以上 かけて 快勝 を 収めた 。	マレット は その 快勝 を 収める のに 1 ヶ月間 を 費やした 。	contradiction	85	月間	short	2区間比較（以上/ちょうど）
11956	オスカー が 2 ヶ月間 以上 かけて ゴール を 切った 。	オスカー は その ゴール を 切る のに 1 ヶ月間 を 費やした 。	contradiction	85	月間	short	2区間比較（以上/ちょうど）
11957	マーヴィン が 2 ヶ月間 以上 かけて あいつ を 倒した 。	マーヴィン は その あいつ を 倒す のに 1 ヶ月間 を 費やした 。	contradiction	85	月間	short	2区間比較（以上/ちょうど）
11958	プロッド が 2 ヶ月間 以上 かけて 男 を 案内 した 。	プロッド は その 男 を 案内 する のに 1 ヶ月間 を 費やした 。	contradiction	85	月間	short	2区間比較（以上/ちょうど）
11959	トルーディー が 2 ヶ月間 以上 かけて 背 を 起こした 。	トルーディー は その 背 を 起こす のに 1 ヶ月間 を 費やした 。	contradiction	85	月間	short	2区間比較（以上/ちょうど）
11960	キャロル が 3 日間 以上 かけて 書簡 を 発表 した 。	キャロル は その 書簡 を 発表 する のに 4 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11961	ジャスティン が 8 日間 以上 かけて 署長 を 務めた 。	ジャスティン は その 署長 を 務める のに 9 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11962	ボブ が 2 日間 以上 かけて 弟 を 守った 。	ボブ は その 弟 を 守る のに 2 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11963	ウォルター が 7 日間 以上 かけて 先端 を 向けた 。	ウォルター は その 先端 を 向ける のに 2 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11964	マチルダ が 1 日間 以上 かけて 勝ち を 奪った 。	マチルダ は その 勝ち を 奪う のに 4 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11965	ゾーイ が 3 日間 以上 かけて フロア を 案内 した 。	ゾーイ は その フロア を 案内 する のに 9 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11966	オスカー が 6 日間 以上 かけて 脱水 症 を 起こした 。	オスカー は その 脱水 症 を 起こす のに 4 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11967	ボブ が 5 日間 以上 かけて マイク を 向けた 。	ボブ は その マイク を 向ける のに 5 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11968	デイヴ が 8 日間 以上 かけて 生徒 を 変えた 。	デイヴ は その 生徒 を 変える のに 8 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11969	デイヴ が 1 日間 以上 かけて 行為 を 起こした 。	デイヴ は その 行為 を 起こす のに 7 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11970	ボブ が 1 日間 以上 かけて 調査 を 行った 。	ボブ は その 調査 を 行う のに 2 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11971	ビクター が 9 日間 以上 かけて 時々 目 を 覚ました 。	ビクター は その 時々 目 を 覚ます のに 8 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11972	プロッド が 5 日間 以上 かけて 私 を 抱き締めた 。	プロッド は その 私 を 抱き締める のに 1 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11973	ジャスティン が 3 日間 以上 かけて 利益 を 被った 。	ジャスティン は その 利益 を 被る のに 1 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11974	スティーブ が 1 日間 以上 かけて 体育 を 休んだ 。	スティーブ は その 体育 を 休む のに 9 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11975	アイザック が 5 日間 以上 かけて 目 を 見張った 。	アイザック は その 目 を 見張る のに 8 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11976	アリス が 5 日間 以上 かけて 医院 を 訪れた 。	アリス は その 医院 を 訪れる のに 1 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11977	マチルダ が 7 日間 以上 かけて ノウハウ を 届けた 。	マチルダ は その ノウハウ を 届ける のに 7 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11978	パット が 9 日間 以上 かけて コーラ を 頼んだ 。	パット は その コーラ を 頼む のに 3 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11979	イブ が 1 日間 以上 かけて 面接 日 を 案内 した 。	イブ は その 面接 日 を 案内 する のに 1 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11980	イブ が 4 日間 以上 かけて 吊り革 を 掴んだ 。	イブ は その 吊り革 を 掴む のに 6 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11981	マロリー が 3 日間 以上 かけて 掲示板 を 書いた 。	マロリー は その 掲示板 を 書く のに 5 日間 を 費やした 。	neutral	85	日間	random	2区間比較（以上/ちょうど）
11982	トルーディー が 6 日間 以上 かけて 顔 を 傾げた 。	トルーディー は その 顔 を 傾げる のに 4 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11983	ゾーイ が 4 日間 以上 かけて 街頭 を 行った 。	ゾーイ は その 街頭 を 行う のに 1 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11984	マーヴィン が 6 日間 以上 かけて 成長 を 見た 。	マーヴィン は その 成長 を 見る のに 1 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11985	アイザック が 5 日間 以上 かけて 適時 打 を 放った 。	アイザック は その 適時 打 を 放つ のに 4 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11986	ジャスティン が 3 日間 以上 かけて ダイエット を 体験 した 。	ジャスティン は その ダイエット を 体験 する のに 1 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11987	ゾーイ が 8 日間 以上 かけて 請求 を 受けた 。	ゾーイ は その 請求 を 受ける のに 6 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11988	スティーブ が 3 日間 以上 かけて タイム を 切った 。	スティーブ は その タイム を 切る のに 2 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11989	オスカー が 6 日間 以上 かけて ギャグ を 入れた 。	オスカー は その ギャグ を 入れる のに 2 日間 を 費やした 。	contradiction	85	日間	random	2区間比較（以上/ちょうど）
11990	ゾーイ が 1 日間 以上 かけて 見送り を 表明 した 。	ゾーイ は その 見送り を 表明 する のに 1 日間 を 費やした 。	neutral	85	日間	short	2区間比較（以上/ちょうど）
11991	アイザック が 2 日間 以上 かけて 審判 長 を 務めた 。	アイザック は その 審判 長 を 務める のに 1 日間 を 費やした 。	contradiction	85	日間	short	2区間比較（以上/ちょうど）
11992	アイザック が 2 日間 以上 かけて 進路 を 伝えた 。	アイザック は その 進路 を 伝える のに 2 日間 を 費やした 。	neutral	85	日間	short	2区間比較（以上/ちょうど）
11993	プロッド が 2 日間 以上 かけて 躍進 を 目指した 。	プロッド は その 躍進 を 目指す のに 2 日間 を 費やした 。	neutral	85	日間	short	2区間比較（以上/ちょうど）
11994	エレン が 2 日間 以上 かけて 寄付 を 行った 。	エレン は その 寄付 を 行う のに 2 日間 を 費やした 。	neutral	85	日間	short	2区間比較（以上/ちょうど）
11995	フランク が 2 日間 以上 かけて 顔 を 揃えた 。	フランク は その 顔 を 揃える のに 2 日間 を 費やした 。	neutral	85	日間	short	2区間比較（以上/ちょうど）
11996	トルーディー が 2 日間 以上 かけて 作成 を 作成 した 。	トルーディー は その 作成 を 作成 する のに 1 日間 を 費やした 。	contradiction	85	日間	short	2区間比較（以上/ちょうど）
11997	マーヴィン が 2 日間 以上 かけて 日本 を 訪れた 。	マーヴィン は その 日本 を 訪れる のに 2 日間 を 費やした 。	neutral	85	日間	short	2区間比較（以上/ちょうど）
11998	ペギー が 1 日間 以上 かけて 建築 を 開始 した 。	ペギー は その 建築 を 開始 する のに 1 日間 を 費やした 。	neutral	85	日間	short	2区間比較（以上/ちょうど）
11999	パット が 1 日間 以上 かけて 手 を 振った 。	パット は その 手 を 振る のに 2 日間 を 費やした 。	neutral	85	日間	short	2区間比較（以上/ちょうど）
12000	ビクター が 1 日間 以上 かけて 足 を 運んだ 。	ビクター は その 足 を 運ぶ のに 1 日間 を 費やした 。	neutral	85	日間	short	2区間比較（以上/ちょうど）
12001	イブ が 1 日間 以上 かけて 患者 を 御迎え した 。	イブ は その 患者 を 御迎え する のに 2 日間 を 費やした 。	neutral	85	日間	short	2区間比較（以上/ちょうど）
12002	マレット が 1 日間 以上 かけて 到着 を 祈った 。	マレット は その 到着 を 祈る のに 1 日間 を 費やした 。	neutral	85	日間	short	2区間比較（以上/ちょうど）
12003	スティーブ が 1 日間 以上 かけて 技術 を 受けた 。	スティーブ は その 技術 を 受ける のに 1 日間 を 費やした 。	neutral	85	日間	short	2区間比較（以上/ちょうど）
