num	premise	hypothesis	gold_label	template_num	time_format	time_span
14542	チャーリーが2ヶ月間で赤ちゃんを預かった。チャーリーは3月16日6時にその赤ちゃんを預かり始めた。	チャーリーは3月16日11時までにその赤ちゃんを預かり終えた。	contradiction	82	月日時	short
14543	マロリーが1ヶ月間で連中を許した。マロリーは7月8日15時にその連中を許し始めた。	マロリーは7月8日13時までにその連中を許し終えた。	contradiction	82	月日時	short
14544	マロリーが1ヶ月間で間の手を入れた。マロリーは11月4日12時にその間の手を入れ始めた。	マロリーは11月4日19時までにその間の手を入れ終えた。	contradiction	82	月日時	short
14545	ボブが1ヶ月間で委員長を勤めた。ボブは5月14日18時にその委員長を勤め始めた。	ボブは5月14日13時までにその委員長を勤め終えた。	contradiction	82	月日時	short
14546	マレットが2ヶ月間で通知を提出した。マレットは5月10日1時にその通知を提出し始めた。	マレットは5月10日0時までにその通知を提出し終えた。	contradiction	82	月日時	short
14547	ボブが1ヶ月間で本性を表した。ボブは9月21日11時にその本性を表し始めた。	ボブは9月21日17時までにその本性を表し終えた。	contradiction	82	月日時	short
14548	アイザックが1ヶ月間で品定めを始めた。アイザックは4月26日8時にその品定めを始め始めた。	アイザックは4月26日14時までにその品定めを始め終えた。	contradiction	82	月日時	short
14549	パットが2ヶ月間で商店街を練り歩いた。パットは1月8日2時にその商店街を練り歩き始めた。	パットは1月8日7時までにその商店街を練り歩き終えた。	contradiction	82	月日時	short
14550	デイヴが2ヶ月間で娘を引き取った。デイヴは4月19日16時にその娘を引き取り始めた。	デイヴは4月19日14時までにその娘を引き取り終えた。	contradiction	82	月日時	short
14551	フランクが8日間で書状を書いた。フランクは30日にその書状を書き始めた。	フランクは8日までにその書状を書き終えた。	contradiction	82	日	random
14552	イヴァンが9日間で返済を開始した。イヴァンは22日にその返済を開始し始めた。	イヴァンは24日までにその返済を開始し終えた。	contradiction	82	日	random
14553	ビクターが4日間で作品を送った。ビクターは9日にその作品を送り始めた。	ビクターは20日までにその作品を送り終えた。	entailment	82	日	random
14554	プロッドが2日間で推薦を致した。プロッドは31日にその推薦を致し始めた。	プロッドは29日までにその推薦を致し終えた。	contradiction	82	日	random
14555	エレンが4日間で論調を変えた。エレンは21日にその論調を変え始めた。	エレンは24日までにその論調を変え終えた。	contradiction	82	日	random
14556	スティーブが3日間で馬脚を表した。スティーブは2日にその馬脚を表し始めた。	スティーブは2日までにその馬脚を表し終えた。	contradiction	82	日	random
14557	ゾーイが9日間でメイルを繰れた。ゾーイは5日にそのメイルを繰れ始めた。	ゾーイは8日までにそのメイルを繰れ終えた。	contradiction	82	日	random
14558	ジャスティンが5日間で会費を出した。ジャスティンは13日にその会費を出し始めた。	ジャスティンは23日までにその会費を出し終えた。	entailment	82	日	random
14559	マチルダが6日間でストラップを受け取った。マチルダは17日にそのストラップを受け取り始めた。	マチルダは5日までにそのストラップを受け取り終えた。	contradiction	82	日	random
14560	ジャスティンが5日間でシンガポールを選んだ。ジャスティンは7日にそのシンガポールを選び始めた。	ジャスティンは12日までにそのシンガポールを選び終えた。	entailment	82	日	random
14561	イヴァンが5日間で教鞭を執った。イヴァンは26日にその教鞭を執り始めた。	イヴァンは24日までにその教鞭を執り終えた。	contradiction	82	日	random
14562	マチルダが8日間で功績を収めた。マチルダは8日にその功績を収め始めた。	マチルダは10日までにその功績を収め終えた。	contradiction	82	日	random
14563	パットが8日間で社民党を離党した。パットは3日にその社民党を離党し始めた。	パットは10日までにその社民党を離党し終えた。	contradiction	82	日	random
14564	アイザックが4日間でゼミを受講した。アイザックは31日にそのゼミを受講し始めた。	アイザックは27日までにそのゼミを受講し終えた。	contradiction	82	日	random
14565	チャーリーが2日間でレイを抱き締めた。チャーリーは28日にそのレイを抱き締め始めた。	チャーリーは20日までにそのレイを抱き締め終えた。	contradiction	82	日	random
14566	ボブが4日間で署名を行った。ボブは19日にその署名を行い始めた。	ボブは5日までにその署名を行い終えた。	contradiction	82	日	random
14567	マーヴィンが7日間で受入を開始した。マーヴィンは22日にその受入を開始し始めた。	マーヴィンは1日までにその受入を開始し終えた。	contradiction	82	日	random
14568	ジャスティンが7日間で審判を務めた。ジャスティンは27日にその審判を務め始めた。	ジャスティンは23日までにその審判を務め終えた。	contradiction	82	日	random
14569	ウォルターが3日間で盲目を覚ました。ウォルターは31日にその盲目を覚まし始めた。	ウォルターは3日までにその盲目を覚まし終えた。	contradiction	82	日	random
14570	エレンが2日間で足を踏み入れた。エレンは30日にその足を踏み入れ始めた。	エレンは16日までにその足を踏み入れ終えた。	contradiction	82	日	random
14571	ペギーが9日間で工事を探した。ペギーは31日にその工事を探し始めた。	ペギーは4日までにその工事を探し終えた。	contradiction	82	日	random
14572	アイザックが1日間で裏話を伝えた。アイザックは28日にその裏話を伝え始めた。	アイザックは2日までにその裏話を伝え終えた。	contradiction	82	日	random
14573	スティーブが5日間で集計を報告した。スティーブは22日にその集計を報告し始めた。	スティーブは22日までにその集計を報告し終えた。	contradiction	82	日	random
14574	トレントが6日間で毛を流した。トレントは3日にその毛を流し始めた。	トレントは15日までにその毛を流し終えた。	entailment	82	日	random
14575	スティーブが3日間でカメラを発表した。スティーブは6日にそのカメラを発表し始めた。	スティーブは6日までにそのカメラを発表し終えた。	contradiction	82	日	random
14576	マロリーが2日間で手首を引っ張った。マロリーは11日にその手首を引っ張り始めた。	マロリーは20日までにその手首を引っ張り終えた。	entailment	82	日	short
14577	オスカーが1日間で君を案内した。オスカーは9日にその君を案内し始めた。	オスカーは4日までにその君を案内し終えた。	contradiction	82	日	short
14578	マチルダが1日間で口を挟んだ。マチルダは13日にその口を挟み始めた。	マチルダは22日までにその口を挟み終えた。	entailment	82	日	short
14579	デイヴが2日間で代表権を得た。デイヴは13日にその代表権を得始めた。	デイヴは18日までにその代表権を得終えた。	entailment	82	日	short
14580	ジャスティンが1日間でタイアップを開始した。ジャスティンは9日にそのタイアップを開始し始めた。	ジャスティンは8日までにそのタイアップを開始し終えた。	contradiction	82	日	short
14581	アリスが1日間で工房をオープンした。アリスは3日にその工房をオープンし始めた。	アリスは1日までにその工房をオープンし終えた。	contradiction	82	日	short
14582	イブが1日間で鑑定を承った。イブは2日にその鑑定を承り始めた。	イブは3日までにその鑑定を承り終えた。	entailment	82	日	short
14583	ビクターが2日間で交わりを深めた。ビクターは20日にその交わりを深め始めた。	ビクターは24日までにその交わりを深め終えた。	entailment	82	日	short
14584	マチルダが1日間で要望を受けた。マチルダは10日にその要望を受け始めた。	マチルダは10日までにその要望を受け終えた。	contradiction	82	日	short
14585	マロリーが1日間で剣を失った。マロリーは17日にその剣を失い始めた。	マロリーは16日までにその剣を失い終えた。	contradiction	82	日	short
14586	ビクターが2日間で公募を開始した。ビクターは5日にその公募を開始し始めた。	ビクターは7日までにその公募を開始し終えた。	entailment	82	日	short
14587	ビクターが1日間で実測を行った。ビクターは13日にその実測を行い始めた。	ビクターは15日までにその実測を行い終えた。	entailment	82	日	short
14588	フランクが2日間で傘を振った。フランクは13日にその傘を振り始めた。	フランクは15日までにその傘を振り終えた。	entailment	82	日	short
14589	オスカーが1日間でジャッジを務めた。オスカーは16日にそのジャッジを務め始めた。	オスカーは21日までにそのジャッジを務め終えた。	entailment	82	日	short
14590	マロリーが2日間で案内を行った。マロリーは7日にその案内を行い始めた。	マロリーは6日までにその案内を行い終えた。	contradiction	82	日	short
14591	ペギーが1日間で推進役を果たした。ペギーは8日にその推進役を果たし始めた。	ペギーは10日までにその推進役を果たし終えた。	entailment	82	日	short
14592	アイザックが2日間で方策を取った。アイザックは13日にその方策を取り始めた。	アイザックは9日までにその方策を取り終えた。	contradiction	82	日	short
14593	プロッドが2日間で住所を案内した。プロッドは20日にその住所を案内し始めた。	プロッドは21日までにその住所を案内し終えた。	contradiction	82	日	short
14594	トレントが2日間で観光地を歩いた。トレントは11日にその観光地を歩き始めた。	トレントは12日までにその観光地を歩き終えた。	contradiction	82	日	short
14595	イブが1日間で突然姿を消した。イブは14日にその突然姿を消し始めた。	イブは12日までにその突然姿を消し終えた。	contradiction	82	日	short
14596	マーヴィンが1日間で連覇を果たした。マーヴィンは11日にその連覇を果たし始めた。	マーヴィンは14日までにその連覇を果たし終えた。	entailment	82	日	short
14597	マチルダが2日間で苦労話を語った。マチルダは13日にその苦労話を語り始めた。	マチルダは11日までにその苦労話を語り終えた。	contradiction	82	日	short
14598	フランクが1日間で履歴を登録した。フランクは10日にその履歴を登録し始めた。	フランクは14日までにその履歴を登録し終えた。	entailment	82	日	short
14599	オスカーが1日間で光章を受章した。オスカーは7日にその光章を受章し始めた。	オスカーは9日までにその光章を受章し終えた。	entailment	82	日	short
14600	アイザックが1日間で塩を送った。アイザックは6日にその塩を送り始めた。	アイザックは8日までにその塩を送り終えた。	entailment	82	日	short
14601	マロリーが6日間でライセンスを結んだ。マロリーは14日5時にそのライセンスを結び始めた。	マロリーは12日2時までにそのライセンスを結び終えた。	contradiction	82	日時	random
14602	ボブが4日間で注目を向けた。ボブは16日17時にその注目を向け始めた。	ボブは22日4時までにその注目を向け終えた。	entailment	82	日時	random
14603	デイヴが1日間でアシストを決めた。デイヴは15日7時にそのアシストを決め始めた。	デイヴは10日22時までにそのアシストを決め終えた。	contradiction	82	日時	random
14604	オスカーが6日間で討論を行った。オスカーは27日13時にその討論を行い始めた。	オスカーは16日1時までにその討論を行い終えた。	contradiction	82	日時	random
14605	マチルダが3日間で御前を切った。マチルダは24日15時にその御前を切り始めた。	マチルダは23日13時までにその御前を切り終えた。	contradiction	82	日時	random
14606	ペギーが5日間で頬を出した。ペギーは2日17時にその頬を出し始めた。	ペギーは26日15時までにその頬を出し終えた。	entailment	82	日時	random
14607	アリスが7日間で色々話をした。アリスは30日18時にその色々話をし始めた。	アリスは27日11時までにその色々話をし終えた。	contradiction	82	日時	random
14608	プロッドが8日間でナックルを投げた。プロッドは4日10時にそのナックルを投げ始めた。	プロッドは30日17時までにそのナックルを投げ終えた。	entailment	82	日時	random
14609	ウォルターが2日間でショックを隠せた。ウォルターは5日9時にそのショックを隠せ始めた。	ウォルターは27日10時までにそのショックを隠せ終えた。	entailment	82	日時	random
14610	マロリーが2日間で発言を認めた。マロリーは22日6時にその発言を認め始めた。	マロリーは20日21時までにその発言を認め終えた。	contradiction	82	日時	random
14611	マーヴィンが2日間で破局を発表した。マーヴィンは26日5時にその破局を発表し始めた。	マーヴィンは13日9時までにその破局を発表し終えた。	contradiction	82	日時	random
14612	ジャスティンが9日間で馬謖を切った。ジャスティンは15日0時にその馬謖を切り始めた。	ジャスティンは4日1時までにその馬謖を切り終えた。	contradiction	82	日時	random
14613	プロッドが1日間でバトルを楽しんだ。プロッドは12日3時にそのバトルを楽しみ始めた。	プロッドは20日13時までにそのバトルを楽しみ終えた。	entailment	82	日時	random
14614	マレットが6日間で接客を始めた。マレットは23日23時にその接客を始め始めた。	マレットは8日9時までにその接客を始め終えた。	contradiction	82	日時	random
14615	ビクターが1日間でデザートを造った。ビクターは5日21時にそのデザートを造り始めた。	ビクターは6日20時までにそのデザートを造り終えた。	contradiction	82	日時	random
14616	フランクが2日間で名字を継いだ。フランクは3日12時にその名字を継ぎ始めた。	フランクは14日19時までにその名字を継ぎ終えた。	entailment	82	日時	random
14617	ビクターが3日間で御互い気を使った。ビクターは9日9時にその御互い気を使い始めた。	ビクターは24日17時までにその御互い気を使い終えた。	entailment	82	日時	random
14618	マチルダが8日間で槍方を許した。マチルダは8日17時にその槍方を許し始めた。	マチルダは4日21時までにその槍方を許し終えた。	contradiction	82	日時	random
14619	キャロルが5日間でサライを歌った。キャロルは27日6時にそのサライを歌い始めた。	キャロルは5日17時までにそのサライを歌い終えた。	contradiction	82	日時	random
14620	ビクターが2日間で市政を行った。ビクターは21日17時にその市政を行い始めた。	ビクターは26日19時までにその市政を行い終えた。	entailment	82	日時	random
14621	トルーディーが7日間で実施を致した。トルーディーは18日14時にその実施を致し始めた。	トルーディーは29日3時までにその実施を致し終えた。	entailment	82	日時	random
14622	プロッドが2日間で答えを致した。プロッドは13日15時にその答えを致し始めた。	プロッドは23日13時までにその答えを致し終えた。	entailment	82	日時	random
14623	イヴァンが8日間で動きを行った。イヴァンは15日2時にその動きを行い始めた。	イヴァンは21日22時までにその動きを行い終えた。	contradiction	82	日時	random
14624	ボブが9日間で占いを体験した。ボブは28日17時にその占いを体験し始めた。	ボブは19日14時までにその占いを体験し終えた。	contradiction	82	日時	random
14625	プロッドが2日間で議決を下した。プロッドは23日20時にその議決を下し始めた。	プロッドは31日17時までにその議決を下し終えた。	entailment	82	日時	random
14626	パットが1日間で牙城を守った。パットは28日20時にその牙城を守り始めた。	パットは28日14時までにその牙城を守り終えた。	contradiction	82	日時	short
14627	オスカーが2日間でニューヨークを訪問した。オスカーは20日9時にそのニューヨークを訪問し始めた。	オスカーは20日6時までにそのニューヨークを訪問し終えた。	contradiction	82	日時	short
14628	オスカーが2日間で購入を承った。オスカーは24日14時にその購入を承り始めた。	オスカーは24日13時までにその購入を承り終えた。	contradiction	82	日時	short
14629	フランクが1日間でイエスを駆けた。フランクは13日14時にそのイエスを駆け始めた。	フランクは13日11時までにそのイエスを駆け終えた。	contradiction	82	日時	short
14630	パットが1日間で快感を訴えた。パットは1日17時にその快感を訴え始めた。	パットは1日14時までにその快感を訴え終えた。	contradiction	82	日時	short
14631	パットが1日間で給料を支払った。パットは18日20時にその給料を支払い始めた。	パットは18日18時までにその給料を支払い終えた。	contradiction	82	日時	short
14632	マチルダが2日間で決勝点を上げた。マチルダは17日18時にその決勝点を上げ始めた。	マチルダは17日16時までにその決勝点を上げ終えた。	contradiction	82	日時	short
14633	プロッドが2日間で来館者を御迎えした。プロッドは5日12時にその来館者を御迎えし始めた。	プロッドは5日10時までにその来館者を御迎えし終えた。	contradiction	82	日時	short
14634	ゾーイが1日間でヒアリングを致した。ゾーイは3日13時にそのヒアリングを致し始めた。	ゾーイは3日13時までにそのヒアリングを致し終えた。	contradiction	82	日時	short
14635	アリスが2日間で人垣を作った。アリスは12日2時にその人垣を作り始めた。	アリスは12日7時までにその人垣を作り終えた。	contradiction	82	日時	short
14636	ゾーイが1日間でラッパを離した。ゾーイは29日13時にそのラッパを離し始めた。	ゾーイは29日10時までにそのラッパを離し終えた。	contradiction	82	日時	short
14637	マロリーが1日間で日を行った。マロリーは5日5時にその日を行い始めた。	マロリーは5日5時までにその日を行い終えた。	contradiction	82	日時	short
14638	マレットが1日間で仕事を致した。マレットは19日8時にその仕事を致し始めた。	マレットは19日4時までにその仕事を致し終えた。	contradiction	82	日時	short
14639	オスカーが1日間でタイムを出した。オスカーは8日16時にそのタイムを出し始めた。	オスカーは8日15時までにそのタイムを出し終えた。	contradiction	82	日時	short
14640	エレンが1日間で額を決めた。エレンは15日5時にその額を決め始めた。	エレンは15日9時までにその額を決め終えた。	contradiction	82	日時	short
14641	ペギーが2日間で欲目を覚ました。ペギーは3日10時にその欲目を覚まし始めた。	ペギーは3日10時までにその欲目を覚まし終えた。	contradiction	82	日時	short
14642	スティーブが1日間で独占を果たした。スティーブは9日14時にその独占を果たし始めた。	スティーブは9日10時までにその独占を果たし終えた。	contradiction	82	日時	short
14643	マロリーが2日間で劇中歌を歌った。マロリーは14日6時にその劇中歌を歌い始めた。	マロリーは14日10時までにその劇中歌を歌い終えた。	contradiction	82	日時	short
14644	ウォルターが1日間で方針を提出した。ウォルターは11日12時にその方針を提出し始めた。	ウォルターは11日13時までにその方針を提出し終えた。	contradiction	82	日時	short
14645	トレントが2日間で知識を提供した。トレントは10日5時にその知識を提供し始めた。	トレントは10日6時までにその知識を提供し終えた。	contradiction	82	日時	short
14646	マーヴィンが1日間で業績賞を受賞した。マーヴィンは18日9時にその業績賞を受賞し始めた。	マーヴィンは18日11時までにその業績賞を受賞し終えた。	contradiction	82	日時	short
14647	イヴァンが1日間で決勝打を放った。イヴァンは19日13時にその決勝打を放ち始めた。	イヴァンは19日8時までにその決勝打を放ち終えた。	contradiction	82	日時	short
14648	フランクが1日間で章を開いた。フランクは13日7時にその章を開き始めた。	フランクは13日10時までにその章を開き終えた。	contradiction	82	日時	short
14649	ゾーイが1日間で議決権を持った。ゾーイは27日15時にその議決権を持ち始めた。	ゾーイは27日15時までにその議決権を持ち終えた。	contradiction	82	日時	short
14650	ペギーが1日間で紛失届を提出した。ペギーは21日18時にその紛失届を提出し始めた。	ペギーは21日14時までにその紛失届を提出し終えた。	contradiction	82	日時	short
14651	フランクが6時間で評価を行った。フランクは11時にその評価を行い始めた。	フランクは8時までにその評価を行い終えた。	contradiction	82	時	random
14652	ウォルターが6時間で嘆息を突いた。ウォルターは16時にその嘆息を突き始めた。	ウォルターは16時までにその嘆息を突き終えた。	contradiction	82	時	random
14653	スティーブが6時間で行列を作った。スティーブは20時にその行列を作り始めた。	スティーブは4時までにその行列を作り終えた。	contradiction	82	時	random
14654	スティーブが5時間で拳を挙げた。スティーブは21時にその拳を挙げ始めた。	スティーブは1時までにその拳を挙げ終えた。	contradiction	82	時	random
14655	アイザックが4時間で被写体を撮った。アイザックは20時にその被写体を撮り始めた。	アイザックは7時までにその被写体を撮り終えた。	contradiction	82	時	random
14656	パットが9時間で戦列を離れた。パットは13時にその戦列を離れ始めた。	パットは0時までにその戦列を離れ終えた。	contradiction	82	時	random
14657	エレンが9時間で修了証を受け取った。エレンは23時にその修了証を受け取り始めた。	エレンは14時までにその修了証を受け取り終えた。	contradiction	82	時	random
14658	ゾーイが8時間でポストを開けた。ゾーイは7時にそのポストを開け始めた。	ゾーイは11時までにそのポストを開け終えた。	contradiction	82	時	random
14659	トレントが4時間で君を愛した。トレントは6時にその君を愛し始めた。	トレントは9時までにその君を愛し終えた。	contradiction	82	時	random
14660	エレンが5時間で火を運んだ。エレンは5時にその火を運び始めた。	エレンは0時までにその火を運び終えた。	contradiction	82	時	random
14661	マレットが9時間で再生を駆けた。マレットは20時にその再生を駆け始めた。	マレットは8時までにその再生を駆け終えた。	contradiction	82	時	random
14662	マレットが4時間で彼を消した。マレットは14時にその彼を消し始めた。	マレットは6時までにその彼を消し終えた。	contradiction	82	時	random
14663	フランクが5時間で裁きを受けた。フランクは21時にその裁きを受け始めた。	フランクは9時までにその裁きを受け終えた。	contradiction	82	時	random
14664	ビクターが7時間で減額を行った。ビクターは17時にその減額を行い始めた。	ビクターは5時までにその減額を行い終えた。	contradiction	82	時	random
14665	キャロルが3時間で挑戦を表明した。キャロルは14時にその挑戦を表明し始めた。	キャロルは0時までにその挑戦を表明し終えた。	contradiction	82	時	random
14666	ゾーイが7時間で唇を合わせた。ゾーイは4時にその唇を合わせ始めた。	ゾーイは18時までにその唇を合わせ終えた。	entailment	82	時	random
14667	キャロルが7時間で事務を代行した。キャロルは3時にその事務を代行し始めた。	キャロルは11時までにその事務を代行し終えた。	entailment	82	時	random
14668	スティーブが1時間で遺棄を飲んだ。スティーブは21時にその遺棄を飲み始めた。	スティーブは10時までにその遺棄を飲み終えた。	contradiction	82	時	random
14669	イブが9時間で市議を務めた。イブは21時にその市議を務め始めた。	イブは17時までにその市議を務め終えた。	contradiction	82	時	random
14670	イブが7時間で神罰を受けた。イブは18時にその神罰を受け始めた。	イブは2時までにその神罰を受け終えた。	contradiction	82	時	random
14671	イブが4時間で菜園を造った。イブは12時にその菜園を造り始めた。	イブは12時までにその菜園を造り終えた。	contradiction	82	時	random
14672	イヴァンが5時間でメダカを貰った。イヴァンは12時にそのメダカを貰い始めた。	イヴァンは10時までにそのメダカを貰い終えた。	contradiction	82	時	random
14673	フランクが3時間で引き継ぎを受けた。フランクは12時にその引き継ぎを受け始めた。	フランクは6時までにその引き継ぎを受け終えた。	contradiction	82	時	random
14674	ゾーイが9時間でシフト表を作成した。ゾーイは14時にそのシフト表を作成し始めた。	ゾーイは4時までにそのシフト表を作成し終えた。	contradiction	82	時	random
14675	オスカーが8時間で曝露を受けた。オスカーは13時にその曝露を受け始めた。	オスカーは14時までにその曝露を受け終えた。	contradiction	82	時	random
14676	アリスが1時間で落語会を開いた。アリスは4時にその落語会を開き始めた。	アリスは1時までにその落語会を開き終えた。	contradiction	82	時	short
14677	デイヴが1時間でアプローチを変えた。デイヴは8時にそのアプローチを変え始めた。	デイヴは8時までにそのアプローチを変え終えた。	contradiction	82	時	short
14678	イブが1時間で印鑑を提出した。イブは5時にその印鑑を提出し始めた。	イブは8時までにその印鑑を提出し終えた。	entailment	82	時	short
14679	エレンが1時間でブリーフィングを行った。エレンは1時にそのブリーフィングを行い始めた。	エレンは6時までにそのブリーフィングを行い終えた。	entailment	82	時	short
14680	ペギーが1時間でブレインストーミングを行った。ペギーは10時にそのブレインストーミングを行い始めた。	ペギーは4時までにそのブレインストーミングを行い終えた。	contradiction	82	時	short
14681	チャーリーが1時間で健康を祈願した。チャーリーは5時にその健康を祈願し始めた。	チャーリーは0時までにその健康を祈願し終えた。	contradiction	82	時	short
14682	ボブが2時間で温泉宿を案内した。ボブは2時にその温泉宿を案内し始めた。	ボブは6時までにその温泉宿を案内し終えた。	entailment	82	時	short
14683	エレンが2時間で参謀を務めた。エレンは9時にその参謀を務め始めた。	エレンは9時までにその参謀を務め終えた。	contradiction	82	時	short
14684	パットが1時間で蟻方を変えた。パットは7時にその蟻方を変え始めた。	パットは8時までにその蟻方を変え終えた。	entailment	82	時	short
14685	スティーブが1時間で凶を引いた。スティーブは14時にその凶を引き始めた。	スティーブは11時までにその凶を引き終えた。	contradiction	82	時	short
14686	イヴァンが1時間で諸手を挙げた。イヴァンは13時にその諸手を挙げ始めた。	イヴァンは16時までにその諸手を挙げ終えた。	entailment	82	時	short
14687	デイヴが1時間で未来を呼んだ。デイヴは6時にその未来を呼び始めた。	デイヴは6時までにその未来を呼び終えた。	contradiction	82	時	short
14688	スティーブが2時間で人気を決めた。スティーブは10時にその人気を決め始めた。	スティーブは15時までにその人気を決め終えた。	entailment	82	時	short
14689	トルーディーが2時間で湿疹を起こした。トルーディーは18時にその湿疹を起こし始めた。	トルーディーは19時までにその湿疹を起こし終えた。	contradiction	82	時	short
14690	ボブが2時間でクチを挟んだ。ボブは19時にそのクチを挟み始めた。	ボブは15時までにそのクチを挟み終えた。	contradiction	82	時	short
14691	チャーリーが1時間で数を駆けた。チャーリーは8時にその数を駆け始めた。	チャーリーは11時までにその数を駆け終えた。	entailment	82	時	short
14692	チャーリーが2時間でタイムを切った。チャーリーは18時にそのタイムを切り始めた。	チャーリーは15時までにそのタイムを切り終えた。	contradiction	82	時	short
14693	トレントが1時間で命を落とした。トレントは17時にその命を落とし始めた。	トレントは14時までにその命を落とし終えた。	contradiction	82	時	short
14694	ビクターが1時間で血栓を起こした。ビクターは15時にその血栓を起こし始めた。	ビクターは11時までにその血栓を起こし終えた。	contradiction	82	時	short
14695	マレットが1時間でファイルを開始した。マレットは10時にそのファイルを開始し始めた。	マレットは7時までにそのファイルを開始し終えた。	contradiction	82	時	short
14696	ペギーが1時間で人影を確認した。ペギーは3時にその人影を確認し始めた。	ペギーは0時までにその人影を確認し終えた。	contradiction	82	時	short
14697	キャロルが2時間で塾を休んだ。キャロルは17時にその塾を休み始めた。	キャロルは22時までにその塾を休み終えた。	entailment	82	時	short
14698	マチルダが1時間で演技を見せた。マチルダは11時にその演技を見せ始めた。	マチルダは10時までにその演技を見せ終えた。	contradiction	82	時	short
14699	キャロルが1時間でインタービューを受けた。キャロルは13時にそのインタービューを受け始めた。	キャロルは10時までにそのインタービューを受け終えた。	contradiction	82	時	short
14700	アリスが2時間で活動を披露した。アリスは15時にその活動を披露し始めた。	アリスは18時までにその活動を披露し終えた。	entailment	82	時	short
14701	マロリーが7年間以上かけて手足を出した。マロリーは2002年にその手足を出し始めた。	マロリーは2016年までにその手足を出し終えた。	neutral	83	年	random
14702	キャロルが7年間以上かけて祝電を送った。キャロルは2009年にその祝電を送り始めた。	キャロルは2008年までにその祝電を送り終えた。	contradiction	83	年	random
14703	ビクターが1年間以上かけて加護を祈った。ビクターは2000年にその加護を祈り始めた。	ビクターは2014年までにその加護を祈り終えた。	neutral	83	年	random
14704	マーヴィンが1年間以上かけてサービスを引き継いだ。マーヴィンは2001年にそのサービスを引き継ぎ始めた。	マーヴィンは2012年までにそのサービスを引き継ぎ終えた。	neutral	83	年	random
14705	マロリーが6年間以上かけて祝杯を上げた。マロリーは2020年にその祝杯を上げ始めた。	マロリーは2012年までにその祝杯を上げ終えた。	contradiction	83	年	random
14706	イブが9年間以上かけて定義を定めた。イブは2017年にその定義を定め始めた。	イブは2004年までにその定義を定め終えた。	contradiction	83	年	random
14707	スティーブが5年間以上かけて首を触った。スティーブは2019年にその首を触り始めた。	スティーブは2011年までにその首を触り終えた。	contradiction	83	年	random
14708	イヴァンが2年間以上かけて固定術を行った。イヴァンは2009年にその固定術を行い始めた。	イヴァンは2018年までにその固定術を行い終えた。	neutral	83	年	random
14709	アイザックが9年間以上かけて漏洩を起こした。アイザックは2008年にその漏洩を起こし始めた。	アイザックは2010年までにその漏洩を起こし終えた。	contradiction	83	年	random
14710	フランクが7年間以上かけて成績を発表した。フランクは2004年にその成績を発表し始めた。	フランクは2018年までにその成績を発表し終えた。	neutral	83	年	random
14711	トレントが7年間以上かけて驚愕を浮かべた。トレントは2018年にその驚愕を浮かべ始めた。	トレントは2010年までにその驚愕を浮かべ終えた。	contradiction	83	年	random
14712	アイザックが1年間以上かけて御前を愛した。アイザックは2004年にその御前を愛し始めた。	アイザックは2018年までにその御前を愛し終えた。	neutral	83	年	random
14713	スティーブが6年間以上かけて人形を診た。スティーブは2012年にその人形を診始めた。	スティーブは2018年までにその人形を診終えた。	neutral	83	年	random
14714	マロリーが3年間以上かけて中止を表明した。マロリーは2020年にその中止を表明し始めた。	マロリーは2020年までにその中止を表明し終えた。	contradiction	83	年	random
14715	ペギーが1年間以上かけてアドバイスを受け取った。ペギーは2020年にそのアドバイスを受け取り始めた。	ペギーは2019年までにそのアドバイスを受け取り終えた。	contradiction	83	年	random
14716	パットが8年間以上かけて手当てを行った。パットは2019年にその手当てを行い始めた。	パットは2002年までにその手当てを行い終えた。	contradiction	83	年	random
14717	プロッドが2年間以上かけて足を出した。プロッドは2012年にその足を出し始めた。	プロッドは2006年までにその足を出し終えた。	contradiction	83	年	random
14718	ペギーが6年間以上かけて遺棄を飲んだ。ペギーは2015年にその遺棄を飲み始めた。	ペギーは2017年までにその遺棄を飲み終えた。	contradiction	83	年	random
14719	トレントが4年間以上かけてサロンを開いた。トレントは2015年にそのサロンを開き始めた。	トレントは2001年までにそのサロンを開き終えた。	contradiction	83	年	random
14720	ボブが3年間以上かけて返答を致した。ボブは2015年にその返答を致し始めた。	ボブは2008年までにその返答を致し終えた。	contradiction	83	年	random
14721	アイザックが6年間以上かけて草刈りを始めた。アイザックは2003年にその草刈りを始め始めた。	アイザックは2005年までにその草刈りを始め終えた。	contradiction	83	年	random
14722	マレットが2年間以上かけて記録を樹立した。マレットは2009年にその記録を樹立し始めた。	マレットは2017年までにその記録を樹立し終えた。	neutral	83	年	random
14723	ビクターが7年間以上かけてシリーズを争った。ビクターは2015年にそのシリーズを争い始めた。	ビクターは2001年までにそのシリーズを争い終えた。	contradiction	83	年	random
14724	マレットが3年間以上かけて大勝を収めた。マレットは2009年にその大勝を収め始めた。	マレットは2000年までにその大勝を収め終えた。	contradiction	83	年	random
14725	イブが9年間以上かけて雁を発症した。イブは2014年にその雁を発症し始めた。	イブは2006年までにその雁を発症し終えた。	contradiction	83	年	random
14726	ビクターが2年間以上かけて謄本を提出した。ビクターは2006年にその謄本を提出し始めた。	ビクターは2005年までにその謄本を提出し終えた。	contradiction	83	年	short
14727	ジャスティンが2年間以上かけて一切を負った。ジャスティンは2014年にその一切を負い始めた。	ジャスティンは2014年までにその一切を負い終えた。	contradiction	83	年	short
